,ward_cluster0,ward_cluster1,ward_cluster2,ward_cluster3,ward_cluster4,ward_cluster5,ward_cluster6,ward_cluster7,ward_cluster8,ward_cluster9,ward_cluster10,ward_cluster11,ward_cluster12,ward_cluster13,ward_cluster14,ward_cluster15,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
pm1_pm2:450_510,0.16979604534395554,0.21399949792131664,0.0049231490750864994,0.05511273586514714,0.02459429775063439,0.22239991976545687,7.608800225996687e-05,0.16204936752997098,0.00019006680832993065,7.455602906010176e-05,0.007860963014694484,0.0253423091983552,2.8188306877517933e-05,0.10718144098216233,0.006310401873337681,6.097253335463116e-05,0.2944948849457487,0.08593848780355283,0.09408215093939576,0.004921004312606689,0.00982342068372168,0.004916306261460437,0.0005113726541149719,0.5009209201562123,0.00011305962215004473,0.0003853423255394026,0.00018904549286335401,3.206930565050953e-05,0.00016790426270521546,0.003482072951746725,8.272655279271565e-06,1.3685627252128265e-05
pm3_pm4_pm5:210_270,0.16696966803200536,0.3517629457898173,0.0023731006684506338,0.06656811967745592,0.0012438369221045994,0.03907356993648066,2.9120263777374177e-06,0.007584523322871127,0.00028959600253085214,0.005961520483444578,0.0012623132273978305,0.0019457356938419976,3.454265772212661e-05,0.3498468324332661,0.00506059977099423,2.0183355238800727e-05,0.4250060324132636,0.11108788184322434,0.006794761686288202,0.0010548564516597095,0.01230662513112905,0.0004720495173015035,0.000575275831657161,0.4411387589606315,0.00010915078181381284,0.00013656399564561684,4.237500453121346e-05,1.3857228969922884e-05,1.998252583343952e-05,0.0012270676667569395,1.164810551094967e-05,3.1128557830986193e-06
pm3_pm4_pm5:270_330,0.2024785008644184,0.3500722003484953,0.0023128382228785344,0.10457155877934776,0.0008803648549684651,0.04529596526520365,4.8140251809622145e-06,0.015730930492898008,0.00015184237758284982,0.0028490002774082005,0.0013637732168900881,0.0015868230502746705,2.1863697696870066e-05,0.2688083462359237,0.003855131540229304,1.6046750603207385e-05,0.4231567248020383,0.10771652131319387,0.008067503865762512,0.0011291897815094494,0.011651345028606342,0.0005422798781971397,0.00034851536466341034,0.44575947565637736,9.026297214304152e-05,8.414514847556873e-05,4.0016584316748406e-05,1.0229803509544709e-05,1.3238569247646092e-05,0.0013859377911607678,2.306720399211061e-06,2.306720399211061e-06
pm3_pm4_pm5:330_390,0.2762905189523841,0.3133978295188328,0.003253334093103402,0.13781038546827387,0.002271284463531437,0.07490112288130492,4.213513580756202e-06,0.020419489386359933,0.0001158716234707955,5.337117202291188e-05,0.0016953372857428347,0.004574170278918548,2.688622951530147e-05,0.16015173865621826,0.005014883735115261,1.9562741624939506e-05,0.3835544357864543,0.10311370627877728,0.021629169071044653,0.0014264749905898194,0.011950427410791891,0.0007214137180766153,0.00034621036588546787,0.4750368381473061,3.380843039797238e-05,6.48078517421073e-05,4.123224004025712e-05,1.4145367021110104e-05,8.627670665357936e-06,0.0020450589129455987,7.423809642284735e-06,6.219948619211536e-06
pm3_pm4_pm5:390_450,0.35050284238962404,0.2449602961790277,0.006697297592475448,0.09265385691160606,0.004879185697439008,0.12762172451930615,5.046946188753163e-07,0.03931762864993886,0.00012294360915802706,3.1392005294044676e-05,0.002916428324632903,0.017442246028330933,3.936618027227467e-05,0.10922802819547146,0.003538010217239742,4.8248805564480244e-05,0.3342524831732291,0.0907711441053536,0.05840356411302292,0.003387510281891123,0.009736871404113927,0.001988193981597421,0.00028101396378977606,0.4952440102590285,8.499057381860324e-05,8.892719184583075e-05,5.491077453363442e-05,6.449997229226541e-05,2.624412018151645e-05,0.005574553943325419,3.5328623321272145e-05,5.7535186551786076e-06
pm3_pm4_pm5:450_510,0.3472990364281523,0.21546103694504806,0.006577113380612504,0.05534798223698862,0.008795457981082914,0.1674331042520371,6.501834330010356e-06,0.06576209219275989,0.00016793018980479867,4.155078501522241e-05,0.004461274262001168,0.028984669487379124,2.3975514091913184e-05,0.09594350556150652,0.0036088228266399655,8.594612254982437e-05,0.3263697333110104,0.08394995781934979,0.09744695315916004,0.004209328181713266,0.008517301381152158,0.002341371496933573,0.00038736709844264814,0.4689097521013116,6.451038749307149e-05,0.00017097792464699103,5.709423271040343e-05,8.706362532529488e-05,5.993878522978296e-06,0.007427939357391205,4.1347602692409586e-05,1.3308442144239944e-05
pm3_pm4_pm5:510_580,0.32898492610328683,0.20046401434229846,0.006142858117719984,0.02990905388149861,0.010946982200765088,0.1795628968191928,0.0,0.07215047191291385,0.0007827275605962013,0.00016917507848409764,0.005995071820982823,0.05398141477828338,2.658320017119174e-05,0.10567901692270226,0.0051237335931493145,8.107366795505219e-05,0.3365010458605018,0.07924869561533031,0.13259588208914622,0.004995910159375961,0.007147723454459362,0.0035252786372616408,0.0005266732876828829,0.4220373303500397,0.00014422149977933908,0.0001314900820728296,0.00012303642071570734,4.399977959369667e-05,1.9657308938850588e-05,0.01293196299822239,2.7092456879452115e-05,0.0
pm6:330_390,0.26410439248590256,0.2982412939488318,0.013119589647043229,0.15463786689052691,0.0015527474900347599,0.0827453650734981,4.344904149898789e-06,0.021663490002830254,0.0016571262339148873,6.891220070304592e-05,0.005407384780972877,0.008269565128648064,5.213884979878546e-05,0.14353198875053794,0.004927424438832893,1.6369173774037296e-05,0.3664422439469675,0.09537438472873297,0.04037224309516421,0.004879933626031675,0.010376742597066422,0.001141598304315268,0.000964568721277531,0.4774493917184712,2.6473602029615882e-05,8.487719734686007e-05,0.0006483001168779218,1.8491103707708802e-05,1.9905723663489803e-05,0.0021839711231607553,1.6874395186816225e-05,0.0
pm6:390_450,0.2715975811687186,0.2517807459367245,0.021723612907117155,0.1102298851511586,0.004706067903496164,0.1448471460179065,0.0,0.044361134216363785,0.0027608795853851275,8.741732542108051e-05,0.009056251520633544,0.02581266528293259,3.810498800406073e-05,0.1084069588266435,0.004444121582216911,0.00014742758727774298,0.32915322973395383,0.08542740959031228,0.0929306281372937,0.009866237228206492,0.009522681026201971,0.0021488564224429003,0.0018810007714731801,0.4634631239488016,4.4727512657172885e-05,8.160988072527445e-05,0.001252879779374157,3.93276079400199e-05,8.028537579465201e-05,0.0041080029848228035,0.0,0.0
pm7:270_330,0.2231881724485444,0.33949125756614856,0.000904643508429042,0.11982115448592424,0.001122099057195175,0.050716786076022737,1.7461416614273957e-05,0.015975267324643976,0.00015288891523893358,3.2587876355708946e-05,0.001489702484871256,0.0016306120561538852,1.4314300829143186e-05,0.2424518712090579,0.0029288480774523466,6.233319651839657e-05,0.39859673152736935,0.10767450579368787,0.012536078890680265,0.0008002810881995441,0.01078201867985802,0.0004065870554660884,0.00035460888507941234,0.4677056683311525,1.9796373487112915e-05,2.8730121522322845e-05,3.177571744341714e-05,1.441582069317966e-05,0.0,0.0010488017153608383,0.0,0.0
pm7:330_390,0.27008551193219976,0.316798024326,0.003142449166026451,0.14637730304057872,0.002007286879526721,0.07133822013242754,4.734879966763159e-06,0.02077997778434617,0.00028278315035540813,5.137848474572788e-05,0.001723194081520932,0.0029220253922545825,2.4077368341625416e-05,0.16065508172503565,0.0037731956228754734,3.475603379858063e-05,0.3843741304695167,0.10196715121614887,0.021686455442663927,0.001137680839673539,0.009445481080930785,0.000519527148693566,0.0003112931722829395,0.478571948112969,3.4353065290770994e-05,7.636253222992498e-05,5.732227023591992e-05,6.548238251906492e-06,1.3096476503812985e-05,0.0017986499346082851,0.0,0.0
pm7:390_450,0.35923000115527864,0.2295813125693409,0.00838974165346699,0.0939722190526288,0.022709710772877388,0.13602182369227686,3.08887182106572e-05,0.031488406417497,0.0007045472765549245,5.791634664498225e-05,0.002842879759263085,0.013038798567047977,4.135430365703119e-05,0.0987506224737169,0.003107262801316144,3.251444022174442e-05,0.3098182127807965,0.09929940526008453,0.05261019321604494,0.003911995196804319,0.00935135622302508,0.0030939522023503674,0.00033510194953535337,0.5151287150161135,1.8797410753196e-05,0.0001261966711106455,0.00015129375465680448,2.1845639523984532e-05,6.49272728177959e-05,0.006030310977250966,5.8932422901911775e-06,3.1803186841893764e-05
pm8:330_510,0.29790384392056674,0.25299997055845697,0.005718099679250746,0.0973655339305605,0.012429340296803464,0.12461265969992524,4.303781111941653e-05,0.050742601585590665,0.0002690629901812454,6.143877549351385e-05,0.004021735219118684,0.02534691951499965,2.565912254388017e-05,0.12382908530032828,0.004580613398191964,5.039819686905546e-05,0.3275393126381094,0.10178657007659707,0.0653591009534153,0.003055071223999437,0.012498446140786186,0.002191963767274416,0.000754950677237271,0.48284406532097,0.00025710236333808216,0.00019341458108773413,0.00010284094533523283,2.2898977887765565e-05,0.0,0.0033942623339619647,0.0,0.0
Possibly_ant_arc_V:510_650,0.15613165341878565,0.22401733322235634,0.011901452411669232,0.02550782387947896,0.011673498689084023,0.20026655291522746,2.7882974738857207e-05,0.06504317699446502,0.023426172541512344,0.0010933663489949646,0.048233696783053816,0.10933902784135836,0.00012120770735361438,0.04378448957509677,0.07917193807482624,0.0002607266219984186,0.2877178617503849,0.09603198218818927,0.2214768612926048,0.012714948603770444,0.007351221440759083,0.03660264680178118,0.0006353780848141829,0.3238674102126597,0.00013161180240542678,0.00019414041366681929,0.0003056723126222482,8.073577760206418e-05,4.0784052603104586e-05,0.012606641974281078,0.00024210329185567442,0.0
Possibly_hyp1V:510_650,0.3544144726623395,0.16523735017174482,0.009773734529540022,0.009913659955345,0.016638190525046802,0.1357518907641314,8.212790949668629e-05,0.046155063858042716,0.0002017266777012357,0.0015054045810742596,0.04526120422305816,0.07745318888813492,0.0004133087045420738,0.03912368288648393,0.09777286561625753,0.0003021280470609346,0.43632412723953823,0.048427029814381684,0.18987100066595464,0.012801893212569715,0.006759332271351024,0.057643526477986685,0.0006615403109958081,0.21187255432068253,0.0006015869370632269,0.000407354431103564,0.000301204108079097,5.933741461135583e-05,1.6220262125595542e-05,0.03336795366918241,0.0008853388643742784,0.0
Posterior_arcade_cell:390_450,0.16800033813140136,0.2565272620514217,0.007244962525841569,0.1081324331413526,0.024893266917033075,0.16598646728516536,0.0,0.09661151726935688,0.00034030687910932214,0.0,0.01219189537153638,0.024268076044757662,9.934681798046878e-05,0.12139062340076487,0.014293199705129529,2.030445914929289e-05,0.335686682305244,0.09148401976908443,0.10729414904218897,0.007100966616568522,0.009587330514742904,0.012491593332347116,0.00031026456710271536,0.4320740217705241,0.0001488648357017035,0.0002139219803229072,0.00027203831492879143,0.0,0.0,0.003336146951244021,0.0,0.0
Posterior_arcade_cell:450_510,0.19932243734201285,0.225361666015529,0.0074401492355816124,0.0790721934887957,0.01701016550971144,0.17617312155403708,2.152635296491877e-05,0.10338817551222113,0.0013661989687014072,0.00038933721083665593,0.013914820842270305,0.03666382925876384,2.3389210433036745e-05,0.125907845475973,0.013883048773230737,6.209524893726569e-05,0.3176032268831031,0.08133504785215122,0.15139297754480555,0.011546094079476744,0.007975410281420844,0.010417719914205065,0.00038519752757417146,0.4137809020887289,0.0002113308305498276,0.000241964486692212,0.0004967619914981255,2.411365500397151e-05,1.3040002276825794e-05,0.004576212862513356,0.0,0.0
Posterior_arcade_cell:510_580,0.1859075784272853,0.23287874761395785,0.00839098154045839,0.06251397081180159,0.015406787309957062,0.17528425292979058,0.0,0.11111453177561076,0.013231690861804613,5.014305184616525e-05,0.008021755700786216,0.034420270642746414,1.7400771585219554e-05,0.12561802341031852,0.026959355195360725,0.00018450995669061208,0.3458293181996729,0.08549421228714815,0.1516438117656604,0.010841401439610106,0.010443139992914073,0.005189342531923465,0.0002776916033451902,0.3862482216977737,0.00014836989262900232,0.00017174252665175284,0.00024144857613810566,8.968089970843926e-05,3.480154317043911e-05,0.003326430340850226,2.0386702803985047e-05,0.0
Posterior_arcade_cell:580_650,0.14223191348675882,0.13565300175879896,0.012279190598832855,0.04520400462784797,0.009417296535829484,0.20965952363502965,5.1107076377788016e-05,0.06892310541723767,0.15126600916390764,6.592812852734653e-05,0.004156231879347232,0.04221822701170485,0.00014596181013496254,0.07041512540501081,0.10827187451863522,4.149894601876386e-05,0.40378719790223855,0.06408193650027531,0.2780249486348329,0.006010601038638892,0.007198125065353173,0.00878438650196696,0.00036142924414371677,0.22821496985551315,3.393509871485124e-05,0.0002835420597439678,0.00017274191815692347,4.252108754631962e-05,1.4718837996802945e-05,0.002981280193421885,0.0,7.6660614566682e-06
PVP:330_390,0.12384867570474138,0.3737433111311004,0.001979835969246168,0.08551327715789701,0.005845952310466947,0.0700605189678629,0.0,0.10880006955079877,0.0,0.0,0.002852173197777143,0.004151873209056752,0.0,0.2166062508576778,0.005138431743505776,0.001459630199868961,0.42929792785041204,0.107634849348002,0.01818694342563745,0.0011971858802105582,0.010138108014670822,0.001343881871144522,0.0005125706553452519,0.4298307570083221,0.00010638258884524092,8.795651364812265e-05,0.0,4.835572220238224e-05,0.0,0.0016150811215595664,0.0,0.0
PVP:390_510,0.15784537608393182,0.3292838873366435,0.0030581985510108336,0.04680857228516938,0.005109600945416421,0.08267893466808399,0.0,0.1940188355851223,0.00010551889507435331,0.0,0.004483782454766094,0.008512816487332492,0.0,0.16182118831742467,0.00627328839002414,0.0,0.4333108253755784,0.09680058901530836,0.03858714001052517,0.0021812718037278684,0.008855675837734748,0.002214355624773576,0.00024576552776811404,0.4153382964544624,3.0001477470020613e-05,6.442098073185933e-05,4.3563789203043624e-05,0.0,0.0,0.002288948339305203,3.914576341122552e-05,0.0
PVP:510_650,0.17732140990923345,0.2965307086772706,0.002648512043724525,0.029112876116990764,0.029656485289601613,0.07001235730129493,5.5627055463806665e-05,0.20051052352842827,1.2142472927733916e-05,3.19648005277098e-05,0.008521836577051413,0.0165165652908553,0.00014498320239354084,0.16025179130015685,0.00840279882963166,0.0002694176044478397,0.4027684215584314,0.09365717689164936,0.056948924503811324,0.002415106730780308,0.010344141552590556,0.0061940103568029325,0.00028571135017138014,0.4234248436449046,3.3002618726661404e-05,8.395949229518579e-05,0.00016221098449613772,5.8221600961185706e-05,2.70870549926372e-05,0.003545913440357989,0.0,5.126821902820987e-05
PVQ_and_possibly_PVC:330_390,0.1366985638325427,0.32026067560033505,0.0023677452411982746,0.09898071655016176,0.004236645273664757,0.0673920079109485,0.0,0.13953171329171676,3.2210034041082146e-05,0.0001773603466784428,0.004866177053633296,0.006134677948384959,0.0,0.21346717936013845,0.005723640985319302,0.00013068657123674736,0.401473352608064,0.09056753772241208,0.020052284886467327,0.0012533190952673304,0.009282336848227652,0.0019592727712887553,0.0005661375091488293,0.4722184866105248,0.0,0.0,0.0,6.11375168423088e-05,0.0,0.0025661344317570427,0.0,0.0
PVQ_and_possibly_PVC:390_510,0.14878381955974415,0.30258301396807563,0.003626852792915157,0.054814993176124434,0.013564688691592244,0.07384344875280338,0.0,0.206344747316466,4.500512114725313e-05,9.550625939313393e-05,0.015456148161006756,0.014446021697653315,0.00018271664392041482,0.15625311419365082,0.009891793793171604,6.812987233581868e-05,0.4001626198870579,0.09141183035309214,0.05274652047675979,0.0034058714261759955,0.009610667333655006,0.007558786384022061,0.0008766665764490275,0.4292742965694381,0.00013885220556721643,0.0003906320077458585,4.946415388764919e-05,6.812987233581868e-05,0.00010317994364404808,0.0042024828101695395,0.0,0.0
PVR:330_390,0.16619633694710292,0.35395249048699845,0.0017625909170054894,0.10982753898115932,0.0017115765871718815,0.07245755679035351,0.0,0.073727620135692,0.0,0.0,0.003191399452385098,0.003329779640496621,6.720450636762698e-05,0.20797198183034526,0.005803923724921773,0.0,0.4357522882625293,0.10602345844572267,0.02328615780636345,0.0010411607236499782,0.00887985361636613,0.0011492988838960696,0.000835270554141885,0.4168643599228981,0.0,0.0,0.00017004776611202584,0.0,0.0,0.005998104018320356,0.0,0.0
PVT:510_650,0.15460938729479326,0.2975731464450141,0.002382214690807677,0.03023853333386855,0.02186841179202962,0.0938110896030764,0.0,0.1901957327222019,0.0,5.25950186650561e-05,0.01899688845399361,0.03287662124659664,5.7329599601636475e-05,0.1418210783337445,0.015516971465607024,0.0,0.4010357822129822,0.09499936649248557,0.09147622072163453,0.00306697919017875,0.011928467892696694,0.015728998351027798,0.00020749815582926241,0.37816693288391867,0.0,0.0,5.002187685169718e-05,6.113784948540767e-05,0.0,0.003173404335579275,0.0,0.00010519003733011216
PVT:gt_650,0.17157783594072246,0.27128376857138115,0.0035858104534411883,0.0249883589960926,0.03394763006265174,0.08675827175888845,4.224661741123239e-05,0.20878875959706614,0.0,0.0002795489586260328,0.020778225969737614,0.029133576488376663,7.047972270556816e-05,0.1258971867771385,0.022685300103998805,0.00018299998176182607,0.39834047043566256,0.08343861499513804,0.08998292515372876,0.002988484499458471,0.009657576740207724,0.02562854981066817,0.00016558613214597668,0.3853230511248986,0.0,0.0001302432302629213,3.9464523093907315e-05,0.0,0.0,0.004305033354734852,0.0,0.0
Rectal_gland:390_580,0.14446207745278605,0.4456643317150782,0.01719238627826919,0.05692048853996661,0.015109741099495266,0.12480249202350148,6.216244876168746e-05,0.04951046055873884,0.0004915099502578521,0.0002753633963936842,0.010823782459057088,0.030126543243734087,0.00028206718988759165,0.09337317824411803,0.008567244939956356,0.002336170459998057,0.4694473595788881,0.08717328656116928,0.07785521674989528,0.016391993964148113,0.013024150314489174,0.00945864632938866,0.0014630521437309573,0.3214670094133449,0.0005387412226012913,0.0005152779453726151,0.0003273685822858148,0.00010461980755643478,5.352877532256419e-05,0.0021458233538225644,1.036040812694791e-05,2.3564849857371715e-05
Rectal_gland:580_650,0.09834397153348012,0.4139527112537876,0.02736814145235101,0.0290567419599786,0.02055414773876512,0.10308618818341672,0.00018670704799784657,0.026909305831127547,0.0003359913325625736,0.0035057400722645765,0.095100800958999,0.13657834114855547,0.000756997421185169,0.03307775687549213,0.008401410390735347,0.0027850467993012122,0.472918274887892,0.05224929621307058,0.1857367001481759,0.02351105451144125,0.013695714493602388,0.0146076909677008,0.0008563507904084237,0.2258393605507329,0.00044378516201666797,0.0011807492016900852,0.002327838254748751,0.00015264013019867522,0.0001300644413884781,0.006319362405600318,1.749107421330589e-05,1.362676711966854e-05
RIA:330_390,0.14037201097656868,0.35025513448177586,0.005802934527000421,0.07563728418656898,0.001946987474918966,0.08398348771433117,0.0,0.12624004681111545,0.00029952080759805576,9.190075291148538e-05,0.003428542104447505,0.006836945779169135,0.0,0.20074876112878248,0.004339984944223706,1.6458310588152555e-05,0.44464129674313546,0.0947132839624906,0.02525604428900712,0.001525818284712826,0.0095225127199229,0.0012854860599131575,0.00026384409706845804,0.4201390635241721,2.2387391421151612e-05,9.067404653224417e-05,2.8316472254150666e-05,5.796187641914593e-05,3.2098816923477646e-05,0.0023803215033859145,4.08902126413728e-05,0.0
RIA:390_510,0.14366220493109227,0.3330882224170593,0.0035375854888329283,0.05048899115726525,0.0019815066886092144,0.08147497098354442,0.0,0.18808808057362508,9.852229865836592e-05,6.810533119315317e-05,0.009699325716255577,0.019302279828522045,2.5910750062959023e-05,0.1613561748031372,0.007047621603092986,8.049742904935098e-05,0.4271060447117132,0.08532891341682194,0.043598984749219284,0.0025218431207521853,0.008087636096726776,0.0028321576373164783,0.00020667151631245572,0.4272177784204828,0.000144506198967728,0.00011091439651456377,6.87198153843696e-05,2.017556427827245e-05,5.591806140069419e-05,0.002691440757527918,8.295536581421664e-06,0.0
RIA:510_650,0.14731105016019252,0.2988357737038339,0.0030714754823962386,0.027688463165961928,0.002271178765036941,0.08801378670161156,0.0,0.2447921287933665,0.00010665841541045047,8.217103665627404e-05,0.025109706530548264,0.03645443247169863,8.749883454421202e-05,0.11803203440937775,0.008079503039406237,6.413848995863784e-05,0.40365476689347374,0.07632203669418336,0.0708419867358324,0.0030248572508767817,0.00651907300415056,0.01089196557832734,0.00019835801367399825,0.4234466139282981,3.995848415953476e-05,2.674144709138096e-05,0.0001744853808299685,0.0,7.428179747605821e-05,0.004782313350334473,2.561441292277869e-06,0.0
RIA:gt_650,0.16069505148395538,0.2387445831520397,0.006746294633121912,0.015390927703359815,0.009298737162600004,0.10462595973678744,7.389546943259648e-05,0.2657631438336556,4.5370784728545254e-05,0.0,0.0580022592377088,0.04358933548853173,7.265526574981166e-05,0.07122448410110555,0.02572730194722313,0.0,0.3718442758915773,0.07269443551612627,0.12926984041679113,0.004305367084787558,0.006313670248443802,0.04688765718289799,0.00033836890478646274,0.3548916217006706,0.0,0.0005547844474324168,0.0,0.0,5.0538300073482063e-05,0.01275322117069027,0.0,9.621913572272353e-05
RIB:390_510,0.16261182239149433,0.3564169685449648,0.0022814230425169803,0.03961528007347703,0.002112856151650853,0.07274794736838851,0.0,0.1816926465063688,4.275993869770331e-05,0.00010447850081800279,0.007057656677052008,0.017779994654492485,6.480964202615755e-05,0.1506634590873937,0.006727117199118919,8.078022153975758e-05,0.4572677779854526,0.09409824235014394,0.04555922066044837,0.0021805508015891447,0.008892830817159945,0.003152489359987784,0.0003791724684519233,0.3843920659809552,0.0,4.5335838619251704e-05,0.0001884528382604804,0.0001022117088870402,0.00015290541934311256,0.0035887437707012204,0.0,0.0
RIB:510_650,0.18274224360644165,0.3037020041340939,0.0026235237245716128,0.02488984046388453,0.003705636705404779,0.07448996266730915,0.0,0.21524061334776426,0.0001711758674730354,5.091809358931888e-05,0.0160993283675773,0.027405732445909617,0.00013288380522090537,0.13461357151410022,0.013936654786813085,0.00019591046984670864,0.4176966455222039,0.08857802633810836,0.06909295522302178,0.003035525615992504,0.010297149507838334,0.009384866997696372,0.0004632304611906328,0.3952519084712079,0.00010328507602061026,9.448825090863441e-05,0.00013691999556640017,3.570476074860776e-05,0.0002410330080681376,0.005588260771427747,0.0,0.0
RIC:390_510,0.13191324427582873,0.3123241549873279,0.002842914728132097,0.10583586530211432,0.0381516186121184,0.06722651720358433,0.0,0.14927664198592305,0.0001560488312169447,0.00011396824751799332,0.005599399237784486,0.017536876979166914,0.0,0.16165122147660976,0.007309541782667606,6.198635000752398e-05,0.4024445724968525,0.09263772340741752,0.04254181990067125,0.003899054868027347,0.007870719370672494,0.0042776769826323715,0.0002317526264008425,0.4428130540158953,4.806262746007681e-05,0.0007181546673916629,5.466350333442213e-05,0.0,3.970839393160853e-05,0.002423037139312413,0.0,0.0
RIC:510_650,0.16008076680669228,0.3182711674045909,0.0036638260134750672,0.052700372403798434,0.042111962815073116,0.070765308634976,0.0,0.1054726474189756,0.00022253599579219712,1.3656323312212932e-05,0.009557667549637631,0.012361765936412021,0.00011887208701312622,0.21486290085964485,0.009796549750606568,0.0,0.40739605779190496,0.10714016726099262,0.04756145655861481,0.004527174634993378,0.011913176407004785,0.008154169958323385,0.000678884799808646,0.4077535017089027,0.0,0.0009943251769218067,0.00010573304867486072,9.714611810733292e-05,4.8417873561482205e-05,0.0034663266104219266,5.7211718118589026e-05,0.0001062503336488082
RID:330_390,0.1368603867180858,0.3113084282570405,0.002824276429157921,0.1392026347059247,0.0013758322426157858,0.05896274453456667,0.0,0.12228323129714265,7.773990606804067e-05,2.3998862823115465e-05,0.0038650476254355947,0.023613957984760108,0.0,0.19185931907636788,0.007742402360011248,0.0,0.412786594112156,0.08787901537383562,0.028726331121540705,0.001809657839802873,0.010352945327103477,0.0011939947050714108,0.0005521789634173232,0.454346983763436,3.5177820292002576e-05,4.379279669004401e-05,6.009971630062248e-05,5.9279242357951856e-05,0.0,0.0021539492179960293,0.0,0.0
RID:510_650,0.1610103708275691,0.2685247578833843,0.0015421224841889098,0.05494546194729923,0.0019098270270225906,0.059814777044238224,0.0,0.2937985972235844,2.349451459512077e-05,0.00017205371605247833,0.005940623924023049,0.025437582769430787,0.0,0.1180114078692876,0.008809929992502274,5.8992776821809814e-05,0.3617064650748398,0.0731590457574652,0.06270162705156357,0.0030025784460297146,0.007119145710722405,0.002732442826252627,0.0005141092254853721,0.4833535721306221,6.432777576917348e-05,0.00014548131744926315,6.309662216593571e-05,0.0,0.0,0.005438108061634832,0.0,0.0
RIH:390_510,0.15139648667669878,0.3485394391802465,0.002096110390477305,0.060849936296704064,0.004247538811212439,0.1003596805110768,0.0,0.14183522355489112,0.00014020081784153792,0.00012248256606435602,0.00568560157173255,0.014490645587166381,1.9572487428282285e-05,0.16417299441751454,0.006044087130945299,0.0,0.4464641992421533,0.09545275489971468,0.04520245368943448,0.002375893947610014,0.008507954258890855,0.002313055961656055,0.00025423631038421407,0.39709383586141206,0.00035220176061735335,0.0,0.00013381400615441417,0.0,0.00012145243514707796,0.0015386035380464435,4.501672108504926e-05,0.0001445273676941055
RIM:330_390,0.12990741774776374,0.3772781385963936,0.001981554103256782,0.09373490286611093,0.004624754279805121,0.058304945209613726,0.0,0.11109798484059326,1.4664505344186707e-05,5.547900273569938e-05,0.008792447718218351,0.009790659571507257,0.0,0.1999392499792595,0.0044778015793979905,0.0,0.4565595819364879,0.10400067190097216,0.01837072833470596,0.0014065619251808735,0.008752966357676311,0.0014091256498913955,0.00019186915733547787,0.4074821998029624,9.639604911563292e-05,0.0,0.0,0.0,0.0,0.0017298988856719276,0.0,0.0
RIM:390_510,0.15055233463929427,0.33557662346949724,0.001797526676848735,0.0562221802226093,0.0037196900428566326,0.05883709882565676,0.0,0.17029059759206006,9.020835780945908e-05,9.511209639932778e-05,0.02478717263713866,0.024222118925876928,4.106881069015013e-05,0.1679506969949277,0.005708053879827756,0.000109516828507067,0.4408477338087235,0.08729952137468139,0.03375355648749291,0.0017304067548999074,0.007712048383554086,0.0020457784429608367,0.0001433321925330364,0.4234518233223851,6.9265307581895e-05,0.00016478604886371184,3.258942937850221e-05,3.4019686467213904e-05,2.0330082903830533e-05,0.0026683489214329136,2.645975614116637e-05,0.0
RIM:510_650,0.15656808638856012,0.2737488114700053,0.003235244372945756,0.04165035553944512,0.011748048409424441,0.08716693989314253,0.0,0.1875128220468613,6.583105391584019e-05,7.0281895611408e-05,0.05941821909609823,0.037851613906251184,5.4652195703716366e-05,0.12530123400103552,0.015590573903949181,1.728582705022847e-05,0.3760240817447797,0.08849556789324273,0.07725036108747105,0.0030360950840556977,0.01027585488765558,0.01943610112891976,0.00019832122531878896,0.4196577530453591,6.624508570147439e-06,0.00023724021316840518,0.0003454060171653438,4.864873481202025e-05,0.0,0.004987944429481795,0.0,0.0
RIS:390_510,0.18393006452062985,0.3298344049154276,0.002427551509294397,0.058568193966105374,0.00454229748432125,0.07208387579291432,1.1592989626839105e-05,0.1599936187260638,0.0001434247743214254,5.037307882104426e-05,0.004537988585521894,0.023995641856642942,2.5237835824800172e-05,0.15353488720431466,0.006289658540288718,3.118821988105388e-05,0.4467705316462969,0.09317665356556246,0.03059174517582872,0.00187529431317692,0.008066874109366006,0.002422934832009373,0.00015419702131981572,0.4138121751013361,0.0,4.688492265013692e-05,1.1592989626839105e-05,0.0,0.0,0.003071116322826802,0.0,0.0
RIS:510_650,0.14784506419295845,0.2782684930900117,0.0017530005960899213,0.04705091329711136,0.007180966297235821,0.07142969922167923,0.0,0.19654368322055066,0.00013912865884279,0.0,0.02515142673005001,0.02013069686746237,0.00017624330475368897,0.11524784483863434,0.08853227159472611,0.0005505680898937232,0.3833423112499823,0.07410502952664884,0.05033238113419487,0.0017295219941186614,0.006780292164031971,0.09330129854098433,0.00020618108543319863,0.38758506892148736,0.0,0.0,9.545230757747784e-05,2.7682194463930205e-05,3.567927286462115e-05,0.0024223970688862185,3.670453932624818e-05,0.0
