,leiden
arl-13,8
rla-1,7
Y37E3.8,7
phb-1,7
eif-2alpha,0
Y37E3.11,0
iglr-3,8
npp-13,0
Y37E3.19,9
fpn-1.1,3
Y37E3.17,0
Y37E3.30,4
afd-1,0
W03F11.5,2
ule-1,5
gcy-17,5
dct-9,6
W03F11.4,6
lgc-51,5
slc-17.6,2
abt-2,3
Y39G10AL.1,1
cdk-7,4
Y39G10AR.11,0
tpxl-1,0
epg-2,4
icp-1,4
Y39G10AR.9,0
nsun-4,0
tbca-1,4
eif-2gamma,0
ekl-7,2
mcm-4,4
Y39G10AR.32,0
Y39G10AR.15,2
srbc-64,12
Y39G10AR.16,11
ugt-31,1
zeel-1,0
peel-1,2
nekl-1,3
sydn-1,1
dot-1.1,4
zwl-1,1
F23C8.13,1
F23C8.5,7
did-2,0
F23C8.7,6
F23C8.8,11
tipn-1,0
ubxn-1,0
F23C8.14,1
F23C8.3,1
inx-19,8
Y74C10AL.2,4
abtm-1,1
Y74C10AR.2,9
eif-3.I,1
Y23H5B.6,0
Y23H5B.5,0
dmsr-2,5
Y23H5B.3,2
Y23H5B.8,0
nspd-8,9
Y23H5B.1,8
Y23H5B.12,12
C55C2.3,2
ssp-19,2
scrt-1,2
aat-5,7
fbp-1,7
ptr-12,3
K07A3.3,6
ctn-1,0
spe-47,3
Y23H5A.3,0
Y23H5A.2,0
cars-1,4
Y23H5A.8,2
mage-1,0
F40E3.5,2
F40E3.6,9
F32B5.6,3
F32B5.7,7
cpz-1,0
msrp-1,6
F32B5.3,6
F32B5.2,8
F32B5.1,3
lin-17,0
dnj-30,4
Y71F9B.6,0
snr-7,0
yop-1,7
Y71F9B.2,1
lron-11,0
plk-2,2
Y71F9B.9,0
sop-3,0
Y71F9B.1,1
Y71F9B.13,3
W03D8.9,3
W03D8.8,2
W03D8.2,12
itx-1,3
W03D8.5,6
W03D8.11,3
W03D8.3,2
pop-1,1
W10C8.3,9
ccb-2,1
W10C8.4,1
W10C8.5,3
W10C8.6,2
Y71F9AL.11,3
Y71F9AL.10,1
Y71F9AL.12,1
rpl-1,7
Y71F9AL.9,4
Y71F9AL.8,1
dnc-5,0
arx-1,0
Y71F9AL.7,4
Y71F9AL.6,4
copa-1,4
gst-43,1
Y71F9AL.4,1
parp-1,0
Y71F9AL.2,3
Y71F9AL.1,1
trap-1,4
nxt-1,4
cogc-3,0
Y71F9AM.8,10
bam-2,0
Y71F9AR.4,0
Y71F9AR.2,7
supr-1,1
dnj-28,1
nduf-5,7
Y54E10BL.3,8
mek-2,0
col-48,8
Y54E10BL.1,12
Y54E10BR.4,0
Y54E10BR.3,0
Y54E10BR.5,4
rpb-7,0
Y54E10BR.2,1
mod-5,2
ztf-23,0
pign-1,0
arx-7,4
M01B12.4,0
riok-1,4
nhr-64,0
C45E1.5,9
C45E1.4,5
K09H9.9,10
K09H9.8,2
K09H9.5,12
lpd-6,0
K09H9.2,0
vbh-1,4
K09H9.7,2
K09H9.1,9
mrpl-17,0
Y54E10A.6,0
dnc-6,0
Y54E10A.10,0
Y54E10A.11,0
Y54E10A.12,2
Y54E10A.17,1
fog-1,2
rom-5,0
cdt-1,0
txl-1,0
cogc-1,1
mab-31,1
tyr-5,10
zip-4,0
nol-5,4
pqn-72,2
sulp-6,6
W01B11.6,5
W01B11.1,6
ace-2,3
trx-4,7
Y44E3A.4,1
Y44E3A.1,4
Y44E3A.6,0
W05F2.7,2
W05F2.8,2
enu-3.4,3
W05F2.3,2
W05F2.6,3
W05F2.4,7
cdk-2,1
K03E5.2,7
neto-1,3
sep-1,1
tag-63,1
Y47G6A.13,2
msh-6,1
Y47G6A.14,1
spg-7,0
Y47G6A.15,1
Y47G6A.9,0
crn-1,0
ccep-290,8
Y47G6A.7,0
Y47G6A.18,0
pcaf-1,4
Y47G6A.19,2
Y47G6A.30,12
Y47G6A.5,3
rnp-6,0
rde-10,4
Y47G6A.21,1
Y47G6A.22,1
Y47G6A.33,9
lpd-3,0
Y47G6A.3,2
Y47G6A.31,4
mis-12,4
Y47G6A.25,3
inx-22,2
inx-21,1
Y47G6A.26,9
Y47G6A.32,1
cah-6,8
jmjc-1,0
T28F2.2,0
T28F2.1,9
ccb-1,1
col-50,2
col-51,2
acd-5,3
smp-2,3
ftn-2,4
rab-8,4
D1037.1,0
ipla-4,2
msh-2,2
hus-1,3
F21A9.2,1
F21A9.1,2
lin-59,4
glh-4,1
T12F5.2,2
larp-5,1
sld-2,1
math-46,6
inx-13,4
inx-12,4
asic-1,14
C32E8.12,2
C32E8.6,8
ric-19,4
C32E8.5,0
C32E8.4,10
tppp-1,8
rpl-13,7
ptr-2,1
C32E8.9,1
C32E8.1,6
unc-11,1
ubr-1,0
npp-11,0
unc-108,4
mpc-2,0
F53F10.8,1
F53F10.2,7
F53F10.1,7
gsp-4,1
T03F1.6,0
T03F1.11,7
tfbm-1,1
guk-1,8
hcp-4,0
pgk-1,0
coq-4,0
clec-53,2
uba-5,1
T03F1.12,1
syf-1,0
C50F2.2,0
abf-2,2
abf-1,2
C50F2.4,1
C50F2.1,2
C50F2.5,2
fkb-5,4
C50F2.7,1
magu-3,8
pbs-4,0
mrrf-1,1
T20F5.8,2
T20F5.4,1
T20F5.5,2
T20F5.6,0
T20F5.7,0
T21E3.2,2
egg-4,3
lrp-2,4
F47B3.4,14
F47B3.3,5
F47B3.7,6
F28H1.4,7
F28H1.5,12
aars-2,4
cpn-3,7
F28H1.1,0
unc-73,7
F55C7.2,2
unc-89,7
clec-89,5
acd-2,2
cyb-2.2,1
H31G24.3,5
H31G24.1,2
lin-44,8
let-504,4
E01A2.2,0
E01A2.5,1
akir-1,0
E01A2.1,0
poml-2,5
poml-3,3
E01A2.8,1
R12E2.15,7
R12E2.14,7
R12E2.6,9
R12E2.7,7
R12E2.8,1
inx-15,1
inx-16,1
inx-17,1
egg-5,3
R12E2.11,0
mrps-6,0
rpn-8,0
R12E2.13,0
suco-1,0
R12E2.1,0
ppw-1,2
cas-2,1
snrp-40.2,2
C18E3.4,1
C18E3.3,0
hop-1,2
swsn-2.2,0
C18E3.1,2
C18E3.9,0
nab-1,0
C43E11.5,3
ndx-7,0
exoc-7,0
tufm-2,0
cogc-5,0
C43E11.12,0
met-1,4
mus-81,1
C43E11.9,0
cdc-6,0
acin-1,4
Y47D9A.4,9
Y47D9A.3,5
Y47D9A.5,11
scpl-3,4
Y47D9A.1,0
anc-1,7
acr-6,5
ZK973.4,6
ZK973.8,1
pdp-1,0
ZK973.9,0
lpd-5,7
cec-10,0
ZK973.11,4
ZK973.1,1
dhc-1,4
T21E12.3,9
tiam-1,3
T21E12.5,2
C41D11.10,2
C41D11.3,7
eif-3.H,0
cps-6,7
C41D11.9,0
cmt-1,0
eri-7,1
eri-6,5
C41D11.6,2
gcy-28,1
mrpl-19,0
Y119C1B.5,1
Y119C1B.6,5
Y119C1B.12,10
bet-1,0
zig-9,3
Y119C1B.3,5
Y119C1B.11,9
Y119C1B.10,1
D1007.15,1
pqn-24,7
D1007.13,3
ceh-17,8
col-52,6
D1007.3,3
D1007.18,5
D1007.4,0
D1007.5,0
rps-10,7
rpl-24.1,7
D1007.10,1
D1007.19,5
nrd-1,0
eaf-1,0
D1007.8,1
C44E4.5,1
ubr-4,7
C44E4.4,4
acbp-1,0
got-2.1,0
Y119C1A.1,0
lmd-2,0
rpl-4,7
B0041.8,4
B0041.5,0
ptps-1,3
ain-2,4
B0041.11,1
B0041.1,14
xnp-1,4
unc-57,8
T04D1.2,0
chd-7,4
W09C3.4,0
W09C3.3,3
gsp-3,2
W09C3.7,3
W09C3.8,5
C10H11.7,10
ugt-26,1
ugt-27,2
ugt-28,1
ugt-25,1
mlst-8,1
let-502,0
viln-1,0
kca-1,3
M04F3.3,1
M04F3.2,1
rpa-2,4
M04F3.4,0
M04F3.5,0
rpl-41.1,4
rpl-41.2,7
zig-7,7
gnrr-1,3
F54D7.2,0
F57C9.6,3
tofu-4,2
htp-3,2
F57C9.4,1
glo-2,2
clec-90,1
pdxk-1,1
rga-6,3
F25F8.1,8
glc-2,2
F21F3.4,1
unc-38,7
icmt-1,2
pgal-1,8
F21F3.6,0
F21F3.7,0
imb-1,0
F28B3.5,1
acl-11,0
dip-2,7
F28B3.10,7
F28B3.6,7
him-1,4
W03G9.8,4
enu-3.3,1
W03G9.2,2
app-1,1
W03G9.5,5
W03G9.9,5
snf-1,0
W03G9.10,2
paf-1,2
cil-7,3
dyf-1,8
mes-3,0
dom-3,1
F54C1.8,9
sst-20,9
F54C1.6,3
pat-10,7
C46H11.6,3
lfe-2,1
C46H11.3,5
C46H11.7,1
phat-1,3
phat-2,7
C46H11.2,3
C46H11.10,3
fhod-1,8
vha-16,4
kin-32,0
C30F8.3,3
ift-20,8
spe-5,2
chp-1,4
pas-3,0
use-1,0
aap-1,0
Y110A7A.21,1
Y110A7A.15,2
elpc-1,0
Y110A7A.9,0
mat-1,0
prp-31,0
Y110A7A.7,0
pfkb-1.1,0
mtm-1,0
tyms-1,0
unc-63,3
Y110A7A.2,2
ppw-2,1
let-630,0
hcp-6,4
spd-5,0
npp-6,0
slx-1,0
bro-1,1
fncm-1,1
pde-5,3
osr-1,1
sem-2,4
C32E12.4,1
C32E12.1,9
mrpl-47,0
let-363,7
B0261.5,2
B0261.6,11
B0261.1,0
B0261.9,10
B0261.7,3
B0261.8,0
C01G8.1,1
cln-3.2,1
dhs-1,1
dnj-4,1
erm-1,0
hpo-32,1
let-526,4
F48C1.3,3
F48C1.5,0
F48C1.6,0
fbxa-145,2
aman-3,3
spe-11,6
F48C1.11,9
F55A12.6,6
apm-1,1
F55A12.5,1
nath-10,0
dhs-2,1
ppk-1,4
F55A12.2,1
F55A12.10,2
pqn-44,8
C24A11.2,2
C24A11.1,2
frm-4,0
coq-1,7
erp-44.1,8
F27C1.6,0
F27C1.4,0
F27C1.3,6
atp-3,7
F27C1.2,4
dpy-5,9
F27C1.11,3
F27C1.1,10
F27C1.13,10
ferl-1,2
hil-8,6
let-355,0
C09D4.4,0
rpl-19,7
C09D4.9,14
C09D4.3,9
C09D4.2,1
C09D4.1,8
mrpl-24,0
zipt-11,0
rpa-4,1
F59A3.2,1
F59A3.12,1
F59A3.13,2
F59A3.7,2
cpd-1,1
pup-3,1
tom-1,1
ostd-1,4
M01A10.1,1
pqn-52,8
cey-3,1
rmh-1,2
klp-15,0
M01E11.2,0
M01E11.1,0
tns-1,7
ubl-5,0
vha-10,7
trpp-8,1
xrep-4,0
cey-2,2
F46F11.7,1
F46F11.10,1
F46F11.8,0
F46F11.1,0
M01A12.4,6
col-53,3
F55F8.2,0
F55F8.3,0
cir-1,4
wdr-12,0
mff-2,1
F55F8.7,11
ptr-10,1
F55F8.8,2
zipt-2.4,0
T19B4.5,1
dnj-21,0
T19B4.3,0
unc-40,0
npp-7,0
pamn-1,0
lim-7,4
F56H1.3,6
rpt-5,0
rad-8,1
che-14,1
ccpp-1,1
oxy-5,7
dhhc-11,3
lron-8,0
hil-5,4
rnt-1,1
cpb-3,3
glh-3,1
mtk-1,0
srz-4,5
vps-51,4
lin-35,0
C32F10.4,1
hmg-3,1
nhr-2,0
C32F10.8,1
obr-4,0
twk-47,8
F33D11.16,3
ceh-12,2
col-54,2
F33D11.2,10
F33D11.7,6
F33D11.8,5
hpo-3,0
dhhc-3,0
F33D11.10,4
vpr-1,0
cdc-7,1
noah-1,0
pgp-2,1
C34G6.3,12
tyr-4,6
stam-1,0
hpo-27,1
B0207.5,2
B0207.6,1
air-2,0
gpa-14,5
B0207.2,3
B0207.10,5
B0207.11,10
B0207.1,2
avr-14,8
C06A5.6,1
C06A5.3,4
sir-2.4,0
unc-94,4
C06A5.12,2
C06A5.2,6
C06A5.8,2
rnf-1,1
inst-1,1
csn-2,0
B0025.5,14
B0025.4,0
vps-34,4
C27A12.4,12
let-391,1
C27A12.2,0
ceh-2,4
C27A12.6,0
C27A12.7,4
ari-1,0
C27A12.9,1
mbd-2,0
ZK484.3,4
ZK484.4,4
haf-9,1
msrp-2,2
ZK484.6,1
oaz-1,7
nspd-1,14
spch-3,10
T27A3.5,2
ssp-16,9
T27A3.8,10
nmrk-1,1
T27A3.7,1
usp-5,0
trak-1,7
pept-3,3
F56F4.4,6
F56F4.3,6
F56F4.8,1
T09B4.5,4
T09B4.6,2
T09B4.7,2
T09B4.8,4
T09B4.4,4
T09B4.3,1
tin-44,0
chn-1,0
T09B4.2,1
pigv-1,1
T05E7.3,1
T05E7.4,7
col-55,9
vet-1,1
T05E7.1,5
ech-1.2,0
mrpl-23,4
fars-1,0
T08B2.15,2
rbm-5,0
rps-17,7
T08B2.11,3
T08B2.4,1
T08B2.12,2
col-56,8
C48E7.7,5
C48E7.6,1
spp-15,4
cof-2,1
cebp-2,4
lpd-2,0
let-611,0
C48E7.1,1
oac-9,12
twk-37,2
C10G11.8,6
spch-2,2
chdp-1,4
C10G11.6,2
pnk-1,0
srh-49,6
srh-51,5
srh-50,5
F26B1.5,6
col-58,3
srg-14,10
ima-2,1
hrpk-1,0
let-381,1
F26B1.1,1
F26B1.8,2
bli-4,0
mut-2,2
K04F10.3,4
K04F10.2,1
K04F10.1,1
K04F10.7,4
ZC308.4,1
gld-2,0
klu-2,5
cuti-1,1
ZC328.5,6
san-1,0
ZC328.3,1
rbx-2,4
ncbp-1,4
lron-6,2
comp-1,11
snt-4,8
T23H2.3,1
npp-12,0
mam-8,8
rab-10,4
knl-2,4
acdh-3,1
K06A5.3,5
K06A5.2,6
cdc-25.1,1
K06A5.1,0
nmtn-1,0
sulp-1,5
dbr-1,0
mdt-18,4
uri-1,1
acdh-1,4
C55B7.3,2
C55B7.10,10
gly-2,1
C55B7.11,3
glh-2,1
che-1,4
T10E9.5,2
T10E9.4,2
T10E9.6,9
nuo-2,7
T10E9.14,1
T10E9.3,8
T10E9.8,1
T10E9.2,0
T10E9.1,0
acdh-4,1
F57B10.8,0
spg-20,0
ucr-11,7
dad-1,0
tre-1,7
xpg-1,0
F57B10.5,0
bag-1,0
mei-2,1
F57B10.4,1
ipgm-1,7
let-607,0
try-6,2
F48A9.2,14
F48A9.1,5
D2092.6,5
maco-1,4
D2092.4,7
tsp-19,2
D2092.8,8
acr-11,3
ppfr-2,0
D2092.10,14
mctp-1,10
try-7,6
ZC581.10,2
ZC581.3,3
ZC581.2,11
ZC581.7,6
nekl-2,1
ZC581.9,5
C17F3.1,5
ckr-1,5
T23B3.5,6
T23B3.6,5
T23B3.8,11
T23B3.2,4
T23B3.1,1
W02D3.4,0
mec-6,0
lbp-6,3
ant-1.2,9
lbp-5,1
smg-5,1
dhod-1,0
cytb-5.2,4
W02D3.12,0
unc-37,4
fnci-1,0
hrpf-1,4
gpc-2,7
calu-2,4
F08B6.1,0
unc-87,7
pqn-21,0
cye-1,1
acdh-5,2
C37A2.6,1
C37A2.7,7
pqn-20,1
C37A2.8,4
E02D9.1,4
K02F2.5,8
ulp-5,3
teg-4,4
ser-3,3
ahcy-1,0
dpf-3,0
dpy-14,4
H27M09.5,1
syp-4,2
rpb-5,0
sacy-1,0
glh-1,0
T21G5.2,3
smz-2,2
T21G5.1,2
asd-2,7
srb-15,2
smg-1,0
C48B6.3,1
C48B6.2,0
bbs-9,8
C48B6.10,0
C48B6.9,1
ztf-4,0
cerk-1,7
T10B11.4,9
T10B11.5,1
T10B11.6,0
T10B11.7,0
pcbd-1,4
T10B11.8,1
rege-1,8
C30F12.2,1
C30F12.3,5
C30F12.4,2
idhg-2,3
trhr-1,2
C30F12.5,1
ctg-1,0
chd-1,0
pdi-3,4
ubql-1,7
sem-4,8
W01A8.8,1
W01A8.2,2
plin-1,1
cutl-6,8
nuo-6,7
tofu-5,1
W01A8.6,1
kin-14,3
F22D6.2,7
nars-1,0
nduf-6,7
prpf-4,0
ekl-1,0
F22D6.8,1
F22D6.9,1
F22D6.15,5
col-60,9
gly-18,5
gly-19,3
K10D3.6,0
glr-3,5
K10D3.8,2
unc-14,8
taf-11.2,1
K10D3.4,4
hpo-11,1
fecl-1,7
crml-1,0
xpa-1,0
mks-6,8
K07G5.4,2
K07G5.5,2
let-522,4
M05B5.7,11
M05B5.1,2
trpa-2,3
M05B5.3,5
M05B5.4,4
hlh-2,4
col-61,3
mlt-2,1
C01H6.3,8
C01H6.4,3
nhr-23,1
cnnm-4,2
swsn-9,4
C01H6.8,0
hasp-1,0
R06C7.2,2
wago-1,1
dhp-1,1
cpg-3,2
R06C7.6,1
adsl-1,0
lin-61,0
bub-1,0
ztf-15,2
myo-1,3
twk-1,11
F21C3.7,6
hint-1,4
rde-2,0
pfd-6,4
ztf-2,6
srd-53,5
F13G3.12,7
F13G3.3,3
dylt-1,4
ttx-7,4
F13G3.6,1
F13G3.7,0
mrpl-13,0
eat-5,3
mif-3,0
F13G3.10,4
F52A8.1,4
gpb-2,0
F52A8.3,1
glb-18,8
gcsh-2,0
kbrl-1,4
inx-14,3
F07A5.2,6
scav-6,3
F07A5.4,8
sue-1,3
unc-15,7
C15A11.2,5
col-35,5
sol-1,8
C15A11.4,2
C15A11.7,2
unc-13,1
spe-4,2
lars-2,1
ZK524.4,0
T28F4.1,0
asic-2,2
T28F4.3,2
T28F4.4,1
T28F4.8,14
T28F4.5,0
pbrm-1,4
C26C6.8,2
C26C6.6,2
glb-8,1
C26C6.10,2
C26C6.9,1
goa-1,4
nas-36,1
C26C6.4,2
dcp-66,4
T25G3.1,0
chs-1,8
T25G3.3,0
T25G3.4,7
mans-1,0
D2030.2,0
D2030.3,0
D2030.4,7
mce-1,7
D2030.12,1
prg-1,1
D2030.7,1
D2030.11,4
D2030.8,0
wdr-23,0
aex-1,2
lrp-1,1
capg-1,4
F26A3.1,0
ncbp-2,4
rrf-1,0
ego-1,1
F26A3.4,3
F26A3.5,2
del-3,8
F26A3.7,0
T24B1.1,0
T23G11.7,0
rlbp-1,0
lron-9,1
T23G11.4,0
gld-1,2
gna-2,1
T23G11.11,0
T23G11.1,2
F27D4.1,7
lsy-22,4
F27D4.7,0
F27D4.4,0
bckd-1B,1
F27D4.8,1
F27D4.6,1
F58H10.1,0
nsf-1,0
adr-1,4
VH15N14R.1,0
D2005.6,1
nlp-8,3
D2005.3,0
D2005.4,3
D2005.7,1
drh-3,0
glna-3,8
F30F8.1,1
gras-1,1
F30F8.9,0
F30F8.10,0
F30F8.5,4
taf-5,4
apb-3,4
nud-2,0
R11A5.3,4
pck-2,7
R11A5.6,9
suro-1,3
F55D12.1,8
F55D12.2,1
unc-55,11
F55D12.5,1
F20G4.2,2
smgl-1,0
nmy-2,0
T22C1.1,0
glb-26,3
T22C1.3,0
T22C1.4,4
T22C1.5,1
T22C1.6,7
jph-1,0
T22C1.8,10
T22C1.9,6
T22C1.12,2
rbg-2,0
T22C1.11,0
H05L14.1,9
H05L14.3,2
H05L14.2,2
C54G4.5,3
C54G4.4,1
C54G4.3,6
rskn-2,1
C54G4.7,1
dod-18,1
cyc-1,7
C54G4.9,0
eif-2beta,0
aho-3,0
cdc-48.3,1
K04G2.4,6
ath-1,4
scbp-2,1
vacl-14,1
K04G2.12,1
K04G2.7,2
apr-1,4
K04G2.9,1
K04G2.10,0
F18C12.4,9
che-3,3
rme-8,0
F18C12.3,0
spr-4,0
lin-10,0
mau-2,0
T28B8.1,4
del-4,1
ins-18,8
T28B8.6,14
T28B8.3,11
T28B8.4,10
H31B20.2,14
kcnl-2,3
srz-3,5
T02E1.7,5
T02E1.6,5
dhs-3,1
gla-3,1
T02E1.2,0
spe-12,6
kri-1,3
T02E1.8,1
ZK265.3,10
col-63,2
ceh-8,4
fitm-2,0
ZK265.6,0
sre-23,8
ZK265.7,8
cutl-8,8
T01G9.2,4
dma-1,8
kin-10,4
npp-2,0
mei-1,0
abts-1,7
F52B5.7,0
F52B5.2,1
F52B5.3,1
cep-1,1
rpl-25.2,7
C34B7.1,1
mys-4,1
C34B7.2,0
cyp-36A1,12
tba-5,3
rsd-6,0
tbcd-1,0
F16D3.6,6
T19A6.1,0
ser-5,3
ngp-1,7
nepr-1,4
T19A6.4,2
F02E9.3,2
F02E9.1,0
lin-28,4
F02E9.7,1
sin-3,0
sod-2,0
F02E9.5,4
F02E9.10,0
dpt-1,0
F10D11.2,4
F10D11.3,6
F10D11.4,9
F10D11.5,3
F10D11.6,3
unc-120,4
D1081.10,6
D1081.4,2
D1081.5,11
D1081.6,0
D1081.9,1
D1081.7,1
cdc-5L,0
ceh-6,4
sec-12,0
K02B12.2,4
axl-1,1
K02B12.5,1
K02B12.6,9
K02B12.9,8
K02B12.7,0
zhp-3,1
gpa-15,1
M04C7.4,6
M04C7.3,5
gon-2,1
T01H8.2,1
rskn-1,0
daf-8,1
ran-4,0
R05D11.5,0
R05D11.9,0
paxt-1,4
R05D11.4,0
snrp-27,4
edc-3,0
F43G9.13,0
idha-1,7
lmd-1,1
F43G9.4,1
slc-25A42,1
cfim-1,0
F43G9.21,2
F43G9.8,11
fer-1,2
ces-1,4
cpn-1,1
mfap-1,4
F43G9.12,0
syx-17,0
sig-7,0
flp-22,8
mrt-1,2
syp-3,1
F39H2.3,0
K07A12.1,0
K07A12.8,5
egg-6,1
hot-5,8
K07A12.4,0
mrps-15,0
asg-1,7
K07A12.5,2
pbs-7,4
F39H11.1,0
tlf-1,0
cdk-8,4
cle-1,4
pas-4,0
rpb-3,4
C36B1.14,4
C36B1.13,2
C36B1.6,2
prp-4,0
dhfr-1,0
gls-1,0
C36B1.9,1
gska-3,11
imp-1,0
C36B1.11,1
DY3.8,1
tin-13,0
lmn-1,4
hlh-16,4
trt-1,0
pqn-26,1
mfb-1,8
sup-17,0
F36A2.3,1
F36A2.2,0
cids-2,4
phip-1,0
twk-30,3
F36A2.7,7
rps-15,7
F36A2.9,1
F36A2.10,2
F36A2.11,6
F36A2.14,12
F36A2.12,11
ubr-5,0
F29D10.1,1
F29D10.2,11
F29D10.3,11
hum-1,0
ztf-26,3
F55H12.7,11
F55H12.2,2
F55H12.5,2
snf-2,6
F55H12.3,3
F55H12.4,1
unc-29,7
T08G11.4,0
T08G11.1,7
T08G11.3,2
tsp-15,1
madd-4,4
fip-6,3
fipr-26,6
F53B6.4,2
F53B6.7,6
F53B6.13,1
F53B6.5,6
cutl-7,5
F32H2.11,3
snpc-4,0
mdt-31,0
spd-2,0
F32H2.10,1
thoc-3,0
fasn-1,4
F32H2.8,6
tba-6,8
F32H2.7,5
F32H2.6,1
F36F2.7,2
syx-7,0
fcp-1,0
rbpl-1,4
F36F2.8,3
F36F2.2,5
F36F2.1,7
tax-2,3
C31H5.1,5
acr-19,3
C31H5.7,1
C31H5.4,4
C31H5.6,5
C31H5.5,8
hgo-1,0
spe-46,5
W06D4.3,2
prmt-7,0
snx-3,1
rad-54,1
rsbp-1,7
chaf-1,4
T06D10.3,12
mef-2,3
gei-17,4
nduf-7,7
gld-4,1
ZK858.2,2
ZK858.8,12
clec-91,0
mel-26,0
ZK858.5,0
ZK858.6,0
ZK858.7,0
slc-36.4,2
H32K16.2,2
F25H5.7,3
F25H5.10,1
mrpl-54,0
clsp-1,0
eef-2,4
pyk-1,7
F25H5.8,11
F25H5.2,3
lim-9,7
aspm-1,0
C45G3.3,1
gip-2,0
aph-1,0
tat-5,4
ent-6,4
F36H2.4,6
F36H2.3,3
F14B4.1,4
hxk-1,1
rpoa-2,0
prom-1,2
F26H9.2,0
nmat-2,1
rab-5,0
uev-3,0
F26H9.5,0
uggt-2,3
hsp-70,0
cbl-1,1
lin-41,11
M04C9.2,10
M04C9.1,5
M04C9.3,1
M04C9.4,2
dyf-5,8
ppfr-1,0
rtcb-1,1
F16A11.1,1
C17E4.1,1
C17E4.19,0
C17E4.2,1
C17E4.20,4
marc-3,3
C17E4.4,2
C17E4.11,1
pabp-2,4
C17E4.6,0
nkb-1,0
C17E4.10,4
mec-8,4
F46A9.1,6
twk-29,3
skr-2,1
skr-1,4
calm-1,0
F30A10.14,14
F30A10.11,5
F30A10.13,2
F30A10.2,1
F30A10.12,11
F30A10.15,0
F30A10.4,5
stl-1,0
sac-1,4
F30A10.3,8
stn-1,7
F30A10.9,4
usp-48,0
smn-1,4
klp-16,1
C41G7.9,7
C41G7.3,1
set-32,2
ahr-1,1
C41G7.6,11
C41G7.7,8
C41G7.15,1
irx-1,4
swah-1,1
rig-5,8
C36F7.5,2
F42H11.1,3
lem-3,1
K07A1.17,1
K07A1.1,1
K07A1.13,2
dut-1,0
K07A1.3,4
K07A1.4,12
K07A1.5,2
K07A1.6,13
cri-1,13
aqp-9,3
K07A1.15,0
ile-1,0
ate-1,0
K07A1.10,7
rba-1,0
lin-53,4
nra-2,0
rps-19,7
T05F1.2,1
hsr-9,4
T05F1.4,0
T05F1.5,9
T05F1.7,2
T05F1.8,5
T05F1.15,14
T05F1.9,5
dhs-4,4
T05F1.13,4
T05F1.11,0
lab-1,2
asfl-1,1
C03D6.9,0
npp-14,0
cel-1,4
C03D6.1,2
rpl-24.2,4
C04F12.1,2
ikb-1,7
rpl-14,7
C04F12.5,3
C04F12.12,2
C04F12.7,3
C04F12.8,7
C04F12.16,13
rnh-1.3,2
fce-1,0
C16C2.4,4
ocrl-1,0
eat-16,4
ceh-5,8
gfi-2,4
K02A11.2,2
endu-1,7
K02A11.4,11
sur-6,0
F26E4.2,3
F26E4.3,8
F26E4.5,2
F26E4.4,0
F26E4.6,7
F26E4.7,4
gpx-1,0
drsh-1,1
tba-1,4
cco-1,7
hrdl-1,0
ncx-4,5
F35C12.3,1
Y67A6A.1,9
nhr-62,1
zig-1,7
ensa-1,0
K10C3.4,0
K10C3.5,1
nhr-49,0
inx-20,3
nhr-69,1
nas-5,2
oct-1,5
col-64,2
mom-4,4
lsl-1,3
ztf-11,0
F52F12.5,1
F52F12.8,11
F52F12.9,2
strl-1,4
Y106G6A.4,6
epg-8,4
dsbn-1,0
Y106G6A.1,0
sqv-5,0
T24D1.2,0
har-2,1
T24D1.3,2
tag-179,0
mom-5,0
tsp-7,4
T23D8.3,4
eif-3.C,0
sys-1,0
his-67,1
his-68,1
alg-5,1
cfi-1,3
C03C11.1,5
fog-3,9
F10G8.1,11
F10G8.2,2
eak-6,5
rae-1,0
ercc-1,1
ncs-2,7
nubp-1,0
F10G8.9,1
F10G8.8,0
B0379.7,6
B0379.1,7
mut-16,0
scpl-1,7
Y106G6D.1,1
Y106G6D.2,1
Y106G6D.3,6
Y106G6D.4,6
Y106G6D.8,1
Y106G6D.6,9
Y106G6D.5,0
Y106G6D.7,0
F16C3.1,5
F16C3.2,3
F16C3.3,3
F16C3.4,2
tag-72,0
C25A1.1,0
fkh-10,3
C25A1.4,4
fath-1,1
C25A1.16,4
nola-3,1
iars-2,1
clec-87,0
rsa-1,4
dao-5,4
lid-1,0
mrpl-34,0
aha-1,0
C25A1.15,9
Y106G6E.1,6
Y106G6E.4,1
ced-12,0
csnk-1,4
lin-11,4
ZC247.2,7
ZC247.1,7
wts-1,0
T20F10.2,4
T20F10.5,3
Y106G6G.6,3
Y106G6G.4,3
Y106G6G.2,3
Y106G6G.1,2
rps-7,7
ZC434.4,0
ZC434.10,3
ZC434.3,3
ears-1,0
aph-2,4
ZC434.7,0
ZC434.8,3
ZC434.9,1
sptf-1,4
ned-8,0
hpo-35,0
F45H11.5,0
maf-1,5
mgl-2,9
cup-2,0
tag-353,0
blmp-1,3
maph-1.2,2
F25D7.5,5
Y106G6H.1,1
pab-1,4
rpl-30,7
madf-10,1
pdpr-1,0
Y106G6H.6,0
sec-8,0
Y106G6H.8,0
Y106G6H.9,1
duo-3,0
Y106G6H.13,3
Y106G6H.14,0
ska-1,0
Y106G6H.16,0
row-1,0
mus-101,0
F37D6.3,1
F37D6.4,1
tag-68,1
che-13,8
F59C6.8,2
F59C6.16,2
F59C6.18,2
