,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14
Pharyngeal_intestinal_valve:270_330,0.20415083080608912,0.035876639663862224,0.0024532252063767506,0.0030586333441199208,0.6330547392717701,0.0004310933905136845,0.00019329052747218584,0.11421461567080494,0.006293196395489982,0.00011950704152849506,8.296857106116803e-05,4.754038560804153e-05,9.89163012651395e-06,1.3828095176861339e-05,0.0
Pharyngeal_intestinal_valve:330_390,0.17907049526085136,0.04622287758509743,0.003553536680576886,0.009680915632079526,0.58819670753244,0.000397521843145149,0.0003189513869157452,0.15997493054280307,0.012144921683831876,0.00025225786011636754,4.040186250555906e-05,8.567631144394938e-05,3.634137381153303e-05,8.019465170701423e-06,1.644497921080545e-05
Pharyngeal_intestinal_valve:390_450,0.1617485070239503,0.07740913051883445,0.006444858711336019,0.03345534085488286,0.5101929799120188,0.0013184842668996144,0.000374001952351336,0.18189641001946133,0.026158532192141617,0.0005860722692023251,8.101677169463545e-05,7.673664035982452e-05,0.0001742624900601593,6.848210135697488e-05,1.5184275449686391e-05
Pharyngeal_intestinal_valve:450_510,0.16076766833831438,0.09968806559724865,0.006969959086381212,0.05450247350425264,0.4785778943724866,0.0029110251678942257,0.00020062235002760994,0.15981607189237776,0.03517407503604276,0.0004637403579410585,0.00014171839661796898,0.0006361421727985442,0.00012642799756215625,1.0056772533353338e-05,1.40589575211164e-05
Pharyngeal_intestinal_valve:510_580,0.15369865434507124,0.11934799896425863,0.009183962554406884,0.08186114410514599,0.36869996949907524,0.003392677546046516,0.00042121787253848893,0.1727469374419789,0.08917768012157778,0.0004614557490352381,0.0001254234063829968,0.0006312124900825922,5.815550598003444e-05,0.00015470593228139443,3.880446613808636e-05
Pharyngeal_intestinal_valve:580_650,0.14896076153871732,0.09015232212832568,0.006059883342945826,0.11889483822191024,0.2685940226315561,0.0025247516031562884,0.0007308134878712166,0.27762792389241,0.08570687885101236,0.00034190104695729437,0.00017981076402479658,0.0001484350886790205,0.0,7.765740243389765e-05,0.0
Pharyngeal_muscle_incomplete_dissociation:510_650,0.09962295792482387,0.11188228857295827,0.00680421937479083,0.09898254890478929,0.26366954570820733,0.0036843246891942257,0.00011887529202853654,0.3170545677046891,0.09751132805655185,0.00032151972601420344,8.22515850376172e-05,0.0001645031700752344,3.277922946148582e-05,3.8748286678237866e-05,2.954177469985759e-05
PHB_and_possibly_PHA:390_510,0.1553690242014653,0.041981105267440276,0.0025419491111355525,0.02885942248649807,0.4366208513423839,0.0037986131923765237,7.237011302412623e-05,0.08108345418869627,0.24925411763455219,7.083684791768288e-05,0.0001225589908417053,0.0001213323787565506,9.363138916680738e-05,1.0732855745103466e-05,0.0
PHB_and_possibly_PHA:510_650,0.15727651851046695,0.06083754682238295,0.004152228147756918,0.06458615125665788,0.3258143783209983,0.017304441809664065,0.0001684110304639505,0.11812376772575597,0.2495852513623212,0.00038434398536574846,0.0012970567358628268,0.00024552994292887834,8.160014656761958e-05,0.0,0.0001427742028066907
pm1_pm2:330_390,0.15562305039217333,0.0629117370552576,0.0031412263077907517,0.017597811517026447,0.6066720014411243,0.00047516664532348395,9.895475592487772e-05,0.1323392720483757,0.02042072825390095,9.527841824345811e-05,0.00011284314272135178,0.00011907249268153499,0.00031208022095606427,6.280410205758492e-05,1.7973206442495852e-05
pm1_pm2:390_450,0.1522154192274572,0.09013975978551537,0.003928066318785173,0.025695659527423094,0.5627452624569057,0.001212815916768956,0.00022092828958763242,0.11961582697295271,0.04374461544536029,0.00014643749825730216,5.3934589351195385e-05,0.00012079312747145077,0.00012079312747145077,1.6282140181492944e-05,2.3405576510896107e-05
pm1_pm2:450_510,0.1398296282391275,0.11556307062171761,0.00473747392326285,0.03296326307840414,0.49519695762378285,0.0028563129653751585,0.00033764689325026904,0.11756934272426096,0.09027815935258404,0.00028147454258854856,6.62833737808302e-05,0.0001243962238290465,9.140773425861791e-05,2.7984043784202577e-05,7.659865999325521e-05
pm3_pm4_pm5:210_270,0.21934728234134152,0.0363316460650842,0.0028037793282477304,0.002335445154945409,0.6507415977244423,0.00019520618201108759,0.0002652956444821468,0.08270606778936329,0.004970126123879009,5.693513641990055e-05,9.137737943934655e-05,9.107613533130478e-05,3.8659660532031236e-05,1.63675965369379e-05,9.137737943934657e-06
pm3_pm4_pm5:270_330,0.21843900018313353,0.037938830990206875,0.0025173340008781586,0.002941469677759184,0.617363025438312,0.00022605859912268404,0.00017290373774955957,0.11393253103592006,0.006279093511035049,4.914317372232261e-05,2.6176261921482043e-05,6.709547595966088e-05,3.028824176355394e-05,7.622206536523508e-06,9.427465979384339e-06
pm3_pm4_pm5:330_390,0.19452146925619848,0.05355516211593823,0.0027998797744124954,0.008411276646460526,0.5584947042153595,0.0002575259371857421,9.299826403240472e-05,0.16905970829644837,0.012567406185116906,8.97879679708762e-05,4.996023245753781e-05,5.678211158828594e-05,2.4077220461464006e-05,7.423809642284735e-06,1.183796672688647e-05
pm3_pm4_pm5:390_450,0.16801707805839133,0.07810966832378097,0.00471616933554228,0.020361803459600862,0.46432540851748877,0.0005452720662328917,0.0001184013575881492,0.23895897246598133,0.024491517648010025,0.00014464547776966568,5.460795776230923e-05,0.000116483518036423,3.3713600540871135e-05,0.0,6.258213274053922e-06
pm3_pm4_pm5:450_510,0.15758272365091003,0.09819192114575324,0.004520908273746732,0.02970606832452606,0.41604912786019754,0.001027493006464449,9.966092933968995e-05,0.25601450152874383,0.03629242650082655,0.00014171967016194444,0.00011307096264533631,0.00020551891952517106,2.49914257059773e-05,1.767686208471565e-05,1.2190939368769414e-05
pm3_pm4_pm5:510_580,0.1493885201926905,0.09997697141165246,0.0043687095974824786,0.037626228187134736,0.38355157869070305,0.0021435633364095836,0.00021633224966900857,0.2618615308602945,0.06036963277804322,0.0001636751060348855,9.971246347738204e-05,0.00015216590442820098,5.377750839229593e-05,1.812953881406946e-05,9.472174773643032e-06
pm6:330_390,0.17895184946907797,0.058825455196914594,0.004703409264406717,0.02021118052965594,0.550462878806174,0.00039508314479312244,9.82150426442238e-05,0.16634849506161226,0.019018352774084892,0.0007910756881292471,2.7180912007506378e-05,0.00013529829434219719,2.6776734877283235e-05,0.0,4.749081280121933e-06
pm6:390_450,0.16119632545653648,0.09676496802645097,0.00869557863952559,0.04923164450124646,0.47619579361686426,0.0010314836859708844,0.00015211429703225314,0.16737177875306622,0.03752159452461888,0.0013495686393095946,9.526247001015182e-05,0.00037300096546220943,6.92817963710195e-06,0.0,1.3958244268867163e-05
pm7:270_330,0.20683718010710142,0.04118782707796695,0.0026334252731062,0.0025703814375395485,0.6093332896121118,0.0001354274986246596,7.319582197029954e-05,0.12847856545122688,0.008475791928541386,3.350155513203724e-05,2.8730121522322845e-05,6.223167665436009e-05,8.791620225558864e-05,4.2739862759356604e-05,1.9796373487112915e-05
pm7:330_390,0.20009774001156924,0.04917475071864396,0.0025441416740561015,0.005987507573289393,0.555926991777629,0.00028449576651359907,0.00010940594987031465,0.1677971948153266,0.017803652385664233,0.00013610261351270267,3.1633027863055986e-05,6.276234509134994e-05,2.2163267929529676e-06,2.0853620279148372e-05,2.0551393898291148e-05
pm7:390_450,0.15551981902462575,0.0851138630294659,0.004714289009275862,0.021125139850195814,0.44270899748734505,0.0016890235618939298,0.00018187764999038285,0.23872305226056137,0.04985459440725211,0.00019701718621863257,6.807710921427738e-06,0.000110549096753931,1.4631498099784989e-05,0.0,4.033822740010167e-05
pm8:330_510,0.16893107571219912,0.07590479586379033,0.005934617693385957,0.023347348053014406,0.4875058474175678,0.0008505334644027209,0.0003544230193610858,0.20779258351175456,0.02878973994939326,0.00037762867998841965,4.794473495250916e-05,0.0001204240890704814,4.3037811119416534e-05,0.0,0.0
Possibly_ant_arc_V:510_650,0.11963013442090807,0.09649621290940112,0.008506075991510258,0.09650724125015606,0.27865922427067297,0.012544009322069168,0.00012162387115568688,0.18637875067626616,0.19908100628407338,0.00039868492238545096,0.00015054725539972533,0.0010228265845436764,0.00012110366640309625,0.0003143077115152524,6.82508635398893e-05
Possibly_hyp1V:510_650,0.0681281807241074,0.11025528126088514,0.00844870336969786,0.09280289517306559,0.1836683929611043,0.01813209719879153,0.0001447504404879096,0.382379025845961,0.13339841285761697,0.00041659382092194114,0.000221026736432957,0.00017986012179774296,0.00042963162655454016,0.0013776956818069125,1.7452180768045835e-05
Posterior_arcade_cell:390_450,0.16030339420112935,0.1234540122647221,0.00572772217532859,0.057073969973434314,0.522956470140221,0.0016114074595267901,0.00033139777968667323,0.09353901750451565,0.034282110984173705,0.00029389668676808124,0.0002120572850949109,0.00018108262547430597,3.346091992460001e-05,0.0,0.0
Posterior_arcade_cell:450_510,0.14977291250003236,0.15535755220528688,0.009085776824500716,0.051268838792971845,0.47943824498128085,0.003266831046589548,0.0013551253159742615,0.10097660302766084,0.048223894769251464,0.0005065937392465259,0.00027156322201897525,0.0003325200580590577,8.424255439155713e-05,5.930096273508873e-05,0.0
Posterior_arcade_cell:510_580,0.14898695075983195,0.12484054869883929,0.009423907815860296,0.04291606866529801,0.4489675010216518,0.001785175016239862,0.00031949464040790696,0.12411033407113291,0.0979273209926512,0.00032742280260945677,8.340014783448427e-05,0.0002390804237921882,1.441484036645407e-05,2.0386702803985044e-05,3.7993400680153946e-05
Posterior_arcade_cell:580_650,0.09819570555414331,0.06713078024866864,0.005542358004865597,0.06550485972078568,0.2573831071283026,0.003192965703778683,8.279346373201658e-05,0.22140668956876974,0.28093631434776994,0.00019257146379150522,8.115803728792736e-05,0.0002459272515299159,5.233364621085492e-05,2.6677893869205337e-05,2.575796649440516e-05
PVP:330_390,0.19542369589198288,0.04861348365210104,0.0023404169545953005,0.006292046572973976,0.6208560164087764,0.0007657510366448824,0.00010638258884524092,0.07238037201533212,0.05308552264289776,0.0,8.795651364812265e-05,4.835572220238224e-05,0.0,0.0,0.0
PVP:390_510,0.18392200273424425,0.04179534594888611,0.0025954360355143515,0.016892783966552874,0.5276242713596649,0.0011570090335270618,0.00010377223371479732,0.1004818319477514,0.1252880193209515,4.3563789203043624e-05,2.1576405029809345e-05,3.5241461548688595e-05,0.0,3.9145763411225523e-05,0.0
PVP:510_650,0.17221638218859045,0.04420264894792737,0.0026791276805935987,0.030102747115150805,0.4742353848473768,0.004325730035050233,0.00016397527543435546,0.11878306683372772,0.15286211059634178,0.0002093279307285411,3.279505508687109e-05,0.00011914152923964561,5.780647368160506e-05,0.0,9.755491070145198e-06
PVQ_and_possibly_PVC:330_390,0.172885921599341,0.04063121408747896,0.0025862400581011568,0.00788889384690899,0.6331538701022669,0.0012898374778107231,5.7342066971225875e-05,0.08754933443709119,0.05375557200250499,8.339731743757895e-05,0.0,0.0001183770040872892,0.0,0.0,0.0
PVQ_and_possibly_PVC:390_510,0.16342178706210614,0.04824808233075093,0.003464253645544436,0.026961800710894254,0.4919073222191424,0.004590729753891466,0.00034531579129113576,0.10395778561115764,0.15574654733465465,0.0004258894759257341,0.0006963349965525454,0.00023415106808870407,0.0,0.0,0.0
PVR:330_390,0.1852843514306923,0.05198910065096729,0.0021580792544780097,0.005738042943679569,0.6091405256410648,0.0021788515564461846,0.00019540219351435781,0.11518231258852411,0.027829182436815036,0.00013389988768701435,0.0,6.740815638692282e-05,0.00010284325974439886,0.0,0.0
PVT:510_650,0.1759725369603517,0.060528220726986666,0.0032014001185086192,0.05988205335481599,0.4636578198963353,0.002989270307415311,0.00016632788681551983,0.10636040515250034,0.12703467329178636,5.0021876851697175e-05,3.448010029900937e-05,0.00012279032733348712,0.0,0.0,0.0
PVT:gt_650,0.16186090785507845,0.0496090693801772,0.0029562328134835544,0.05283186804547261,0.4077275657839081,0.0072773404909407275,2.8645267415420985e-05,0.13126539232321258,0.1863127348100484,0.0,9.757938216691969e-05,3.2663848096001625e-05,0.0,0.0,0.0
Rectal_gland:390_580,0.13182674716094347,0.07358743960999362,0.007481941402344216,0.049021083633683606,0.42603125674188325,0.004973706909335866,0.0010034359988835137,0.27251814391866386,0.032190397486199326,0.0003509334321431865,0.0003167034562727802,0.0005225911746386961,0.00012361388912250594,1.8079927907811058e-05,3.392525798431962e-05
Rectal_gland:580_650,0.08805708435792556,0.06904001561180068,0.01785777661803369,0.15049320253128387,0.16850209389513718,0.0069743624579718475,0.0004712420808398808,0.3813346035378546,0.11308925217217279,0.002052353835889183,0.0008462832535065791,0.0005516806837627004,0.0005673412967211253,2.9185687786155763e-05,0.00013352197931436416
RIA:330_390,0.19272047900430697,0.04239589249635975,0.0018486465135164644,0.009268073371761954,0.5986768744993505,0.0008063549932878716,0.0003386731862021702,0.09033087542265147,0.06340712381106596,6.041528917762831e-05,8.310935719359021e-05,5.642849344509446e-05,7.053561680636808e-06,0.0,0.0
RIA:390_510,0.16885021917114892,0.04129907283552808,0.003028894992537602,0.02200775130841607,0.5500487644412746,0.001407476039981209,0.00015433794602719072,0.10075174971813097,0.11205078261218664,8.643744289777637e-05,9.196780061872413e-05,0.00015218725135793325,1.730797138592915e-05,0.0,5.305046850835089e-05
RIA:510_650,0.14915713212836304,0.0466807306869888,0.0030254719967869282,0.04527122077267414,0.47083440486960726,0.007647336664573116,0.00013760062622116714,0.11321324613504125,0.16370478671902935,0.00022182081591126348,3.165941437255446e-05,2.7458650653218756e-05,2.8790600125203252e-05,0.0,1.833991965270954e-05
RIA:gt_650,0.12960045804856019,0.05613761300064181,0.003052658014867975,0.07881825125079708,0.2800468796992092,0.027251822324286395,0.00013497550080974964,0.15238465330622797,0.2719880361684734,0.00010748431917468579,0.00027036440284709427,0.0002068039641043714,0.0,0.0,0.0
RIB:390_510,0.18234970705835735,0.04196759188183502,0.0025871308452063433,0.024800867480664783,0.5120229613658287,0.00156336518038615,0.00011210316458578603,0.1283982044535043,0.10567361534560438,0.0003253876780899929,0.0,0.00013992288373850868,0.0,0.0,5.914266219875108e-05
RIB:510_650,0.16822292852103535,0.04554240550942052,0.003608975121233187,0.04307888050982673,0.45541846652295764,0.004996700155662408,0.00013071047195794663,0.15014752275712787,0.1279651380785892,0.0006461009314595889,3.23930148240992e-05,5.288444273199582e-05,0.00012118920242498455,0.0,3.570476074860775e-05
RIC:390_510,0.16587485378802092,0.05481026968394078,0.00413235457471124,0.01753048238066364,0.5095894739957979,0.0029324391071779057,0.00015708021807231117,0.08069993624997845,0.16411417328722483,0.0,3.8883284447315366e-05,2.5681532698624737e-05,5.466350333442213e-05,0.0,3.970839393160853e-05
RIC:510_650,0.18691533865819587,0.05811634608102835,0.005008663488743672,0.02464459418579966,0.4966194392382586,0.0051943687943908105,0.0001549785781946589,0.10155638633821418,0.12103868339800777,0.00030923295742579137,0.00028512747763983977,9.704266111254342e-05,5.9798142988326324e-05,0.0,0.0
RID:330_390,0.1694982248020658,0.04262844160615158,0.0018395025794675165,0.013243064790160713,0.6324411089443762,0.0004621319482092233,0.00019229858031342517,0.07780985147165334,0.06159441470568266,0.0,0.00013640379296898957,9.445706264995443e-05,6.0099716300622476e-05,0.0,0.0
RID:510_650,0.14454194724999272,0.0384701644287714,0.003219979653134784,0.03546933011701295,0.5139319393665057,0.0045314660289838184,0.00019636899971642427,0.12764241471901588,0.13156035586905285,0.00017266929285409722,0.00014548131744926315,5.889018068820666e-05,5.899277682180981e-05,0.0,0.0
RIH:390_510,0.1896957240501781,0.04815769326492165,0.002311201726004954,0.02150975163131532,0.5504775480906318,0.000941951710759017,0.00046984271137050264,0.10480119297401266,0.08112208864400158,0.00021086779876680967,0.0,0.00013566824180551455,0.0,4.501672108504926e-05,0.00012145243514707797
RIM:330_390,0.2040546434335781,0.04086628463066521,0.0014943438592691521,0.006381315902466479,0.6049504293572324,0.0006322145136147628,6.419566675147469e-05,0.08484400811900851,0.056556074761083944,0.00015648975633027217,0.0,0.0,0.0,0.0,0.0
RIM:390_510,0.17525522426941958,0.03759073193406515,0.0017833262671822405,0.015924993231819135,0.5343053292400738,0.0009131169899217955,7.508849715736403e-05,0.1028454964779919,0.1309406494388795,6.405508533015953e-05,9.214942100128211e-05,0.0001302555562933866,1.5834989196450918e-05,4.34185187644622e-05,2.0330082903830533e-05
RIM:510_650,0.1552652318671157,0.05133352392596532,0.0031798676216171795,0.05306686799652297,0.4172469494655574,0.006383542070908325,8.156426176994035e-05,0.11555502927515249,0.1972519882323886,0.0003616567647514867,9.232908819642993e-05,6.024162480977827e-05,2.9396256780029258e-05,4.316281365236691e-05,4.864873481202025e-05
RIS:390_510,0.185087003848257,0.041676695115658025,0.0022493477660924547,0.011233093984264312,0.5314309545134176,0.0010612202185842805,0.0,0.11481584074310038,0.11232847761475778,0.0,0.0,7.797054970263469e-05,3.939564616554174e-05,0.0,0.0
RIS:510_650,0.15248839347102117,0.03899313912189208,0.0019414445717369716,0.02471743143684328,0.42063832679794316,0.006246538444108932,9.945084677782332e-05,0.10962138755051745,0.24503191757021692,0.00011975112271803881,0.0,4.029297194194285e-05,2.5221554956025298e-05,3.670453932624819e-05,0.0
RIS:gt_650,0.09573544386990548,0.037481974033477194,0.0028870599656383414,0.04204156561161282,0.20909467469005924,0.00890180281455143,0.0001492090364644888,0.08594222601205335,0.5167373524589298,8.674461368867359e-05,0.0007033992059755003,0.0001741117963751128,4.451368334024039e-05,1.9922207928499197e-05,0.0
RIV:330_390,0.1789840726410467,0.04025533178893021,0.00251646861457445,0.006429841175542902,0.6057998308608082,0.00033929913904374596,0.00023640698135538984,0.08119232412254578,0.08404798980061072,9.074516685014748e-05,5.4100043228996805e-05,4.307588347667293e-05,0.0,0.0,1.0513781986012587e-05
RIV:390_510,0.16162984820652046,0.0367270459792832,0.0023133401868423863,0.017500246409695826,0.5366419133444765,0.0016137919975323283,0.0001576000665944546,0.11060879281719567,0.13253031860645997,9.733821352204488e-05,2.481971236711112e-05,0.0001353338225778693,1.961063693203842e-05,0.0,0.0
RIV:510_650,0.15609955657156016,0.04271498673003904,0.002034898661080469,0.030296523496362325,0.4877065272584116,0.008676971529715052,5.324430501791599e-05,0.1183508861373621,0.15364322615261586,0.00019786734972874185,2.641657604170735e-05,8.007203399412463e-05,1.2231799801413133e-05,7.719396345261565e-05,2.9397434816841648e-05
RMD:330_390,0.19147287282116965,0.04195619944035326,0.002103436955158013,0.008669547709341694,0.6175897137724176,0.0004313167058626917,0.00012554470118415482,0.0862769606221774,0.05095589080109603,0.00014192900150182593,0.00017776965844673148,6.256754683810652e-05,0.0,0.0,3.6250264452847316e-05
RMD:390_510,0.16619565139476705,0.03889383263205,0.0019905933481679764,0.030315306136032925,0.5621716606437198,0.0015209775708801352,0.00016834896159206506,0.10435792381902281,0.09398879516826193,0.00013926678087908059,4.4135281293296866e-05,0.00012687613346263298,3.194943796637731e-05,2.2426047803322534e-05,3.2256644100669404e-05
RMD:510_650,0.15596657183733473,0.03996105576656178,0.0031863931433124735,0.05422404170514992,0.5107747976233398,0.005109115469528668,2.953126980755901e-05,0.10909170045784786,0.1211137054726073,0.0002249315533077491,0.00019323945888012481,0.00012491624232186983,0.0,0.0,0.0
RME:330_390,0.17069352089962236,0.03465186692601221,0.0022792252114363317,0.006664931794061363,0.6076022293281939,0.00036322839178830124,0.00013949267850982486,0.09575878390769478,0.08164741664324049,5.1600125989462834e-05,5.393176233083345e-05,4.34900865412172e-05,1.2367810158574588e-05,1.023892480341011e-05,2.7675509617138215e-05
RME:390_510,0.1427431238034249,0.032678266028200786,0.0027402035046238575,0.01613235504343868,0.5561978444276628,0.000985983484087892,0.00015672882454299927,0.10707609215042663,0.14090349881795244,0.00010489403100924692,8.489477996079126e-05,8.6425334887969e-05,8.07112631598388e-05,0.0,2.8978506621231633e-05
RME:510_650,0.1393692240103455,0.03847133026148461,0.0034846568058366505,0.03300494667109163,0.4851532707584331,0.008605013128165027,0.00014868117012390854,0.13785389528134115,0.15283690698530794,0.0005645544917005117,7.501218173033885e-05,0.00023526547906333546,3.1616704696258524e-05,5.8790539124742155e-05,0.0001068355315553311
Seam_cell:270_330,0.20201136772885314,0.05960802759422887,0.002896744699472257,0.004127971422954187,0.5402205405934056,0.0003729653995930448,0.00011453504882720319,0.17861856101090656,0.011636079562478118,9.389268657138178e-05,5.811927237075928e-05,0.00016153149493390335,6.61357237322433e-05,4.509253890834771e-06,9.018507781669542e-06
Seam_cell:330_390,0.20496092694087478,0.08926098427465147,0.004504725069790879,0.009723262683216738,0.4498405711624148,0.0006305310689066908,0.00016485718431153614,0.22291290102287714,0.017274183284665512,0.00012010593403585437,9.00041961822568e-05,0.00027031360592530635,0.00021141453885843375,1.1338321258188424e-05,2.3880712030520755e-05
Seam_cell:390_450,0.17913307323701752,0.11495250373600838,0.004632921666557648,0.023649010843241176,0.3808324106977697,0.0013560456919877253,0.00019020409713491139,0.2457560522431273,0.048927768361352014,9.997521217603636e-05,8.510452734985206e-05,0.00014880732586201997,0.00019522797714375742,1.8889788833261137e-05,2.2004594438745692e-05
Seam_cell:450_510,0.14155184226629552,0.1487291635403344,0.0047580932947163404,0.06189876356157671,0.3092777740004755,0.001719398923482272,0.00021855828375121249,0.2641894917418562,0.06703453120304216,0.00011767749286190453,0.0001207954435274764,0.0002545655849858807,0.00010681495505926722,1.3980488468209174e-05,8.549219566890501e-06
Seam_cell:510_580,0.08499440329444885,0.1580992137863083,0.009539589891357239,0.11108256304677994,0.20336701345693178,0.002206100554863754,0.00036604093443814675,0.3576333563047484,0.07179199060199956,0.00032923571960178364,0.0001184605002110266,0.0003231015171290565,6.345379934903038e-05,7.60238863833074e-05,9.452705449776318e-06
Seam_cell:580_650,0.036564180300255815,0.10130342562260633,0.00793187906142388,0.10144847917549099,0.08095167630095093,0.0033170794056816234,0.00036076905196263806,0.6090581962111892,0.058071922773044925,0.00018769264452484833,0.00026329387083722,0.000281841371692522,8.961265358893134e-05,0.00015170646080015936,1.8245095950052386e-05
Seam_cell:gt_650,0.04979237840768429,0.14477903782219131,0.017808787312376916,0.0880159058170437,0.07119195381407964,0.005463861760586154,0.00040937726511863423,0.5933120888766187,0.02684570538919242,0.0006355605236606348,0.0008370017666829997,0.00042484102481840647,0.00044339753645813307,1.6907043938417533e-05,2.3195639549658204e-05
SIA:330_390,0.18652199968510727,0.040644119898822086,0.00222353444529443,0.011267057496900818,0.6134760207559813,0.0006076429545100423,0.00013203862017397057,0.08848505887095957,0.05625610512804736,0.00012101839530628213,0.00011112060074919162,9.856978909432425e-05,5.5713359053313706e-05,0.0,0.0
SIA:390_510,0.16237670615118197,0.03845185592770505,0.0023333293438618555,0.023635368035392953,0.5440813582124959,0.0014408129683601155,0.00017737803955530283,0.11382248550006131,0.11331275379815586,0.00022872969806554623,5.5443424128589465e-05,2.5062064412369778e-05,3.160888940172351e-05,1.0434002326782518e-05,1.66739448947603e-05
SIA:510_650,0.15615555822052446,0.051720447616655764,0.0034990327855785705,0.03867354753809906,0.44174423436450705,0.005839149593446553,0.00022575073781000432,0.13921171117711803,0.16000990483953403,0.0023545242241010365,0.00023269531973528913,0.00015288445283276233,6.322679066304069e-05,0.00011733233939436405,0.0
SIB:330_390,0.19659149769075662,0.04057902076801059,0.0028932307990917603,0.009174092879573036,0.598285405954356,0.001388520255445738,0.00020860736420015645,0.08587223864106144,0.06497558511689885,0.0,0.0,0.0,0.0,3.180053060574659e-05,0.0
SIB:390_510,0.1685073999470801,0.038202186559139845,0.002476341130861087,0.020569881416679706,0.5627431564120627,0.0009411731520470388,0.000177932724260386,0.09115265554626319,0.11468269975758838,0.000312225429417277,9.341212520045538e-05,5.518878294118808e-05,6.4284711981495e-05,2.1462304477128696e-05,0.0
SMB:330_390,0.1892053920709052,0.04438736023370659,0.001793929467540802,0.00923650276173942,0.6163544223584858,0.0007184490640219417,4.049755479436474e-05,0.09063556780887112,0.04745507551161826,5.120849497927229e-05,1.9075674424549637e-05,5.3962736741105666e-05,4.85562621715809e-05,0.0,0.0
SMB:390_510,0.1787470745050089,0.04129659833061915,0.0030741128144199043,0.01855178883127273,0.5346047795821562,0.000831044502129262,3.56353200813886e-05,0.12204427678220886,0.10038449068476255,0.0001754988017881103,6.8901818307656e-05,0.00012019196108375864,6.56060661614004e-05,0.0,0.0
SMB:510_650,0.1610551820533245,0.047730535496138676,0.004231915065686329,0.03456121216019598,0.47788197537664295,0.0037528205221079285,0.0003174534777132567,0.1215691735811677,0.14805634684737995,0.00016746971988217373,0.00016892688338643135,0.00031974330607709,0.00018724551029709795,0.0,0.0
SMD:330_390,0.19632140405755677,0.04154270985653142,0.002132805469178849,0.00849327669716975,0.6214621617522204,0.0006532503012346094,0.0001019712776469243,0.0767557341967788,0.05233530078918815,8.816373252923645e-05,0.0,6.709444146076462e-05,1.789866959700276e-05,0.0,2.8228758907272926e-05
SMD:390_510,0.17860332754326255,0.038087553964757825,0.002346061692575208,0.01879615408591508,0.5612806669771022,0.0010546599832552007,0.00010016778357982575,0.10945582860061742,0.0899674490295979,9.355772679537024e-05,4.566023840339265e-05,7.342247689810578e-05,4.881272702367143e-05,1.6575988551788418e-05,3.010118166459738e-05
SMD:510_650,0.1412148479952123,0.04720958956961132,0.0035152263100652584,0.051733579715694554,0.47690392679120935,0.004113375838561416,3.254743504513554e-05,0.131130929341895,0.14366158850908156,0.00012450685469647088,3.172083352017972e-05,0.00019797106522691972,9.040954179204318e-05,0.0,3.9780198388499e-05
SMD:gt_650,0.129275561621264,0.06211547823626582,0.0035186888083518146,0.07003133178824206,0.31474580890521825,0.01582380134065102,8.488293228921778e-05,0.1849257898481677,0.21835811859477136,0.00021147916831370066,0.000523444749116843,0.0003146701840378478,0.0,7.094382331035114e-05,0.0
T:270_330,0.20477949162711784,0.06223548322233823,0.003854646895084803,0.003826383320291712,0.5730798131050928,0.0004561539088927704,0.00020016667433820837,0.1422579406513381,0.008947743072799701,6.571281139393527e-05,3.492570313717604e-05,0.00012587384916779923,0.00011921172082371362,4.6433015731505726e-06,1.1810136609969936e-05
Tail_hypodermis:330_390,0.22034777990081333,0.08389991030433067,0.005176903385354665,0.007454967236221367,0.49745030257635553,0.0008046942485228913,0.00014774117686053837,0.14097267050968884,0.04333960138581628,0.00010034677744358046,6.72010140986717e-05,0.00012470082916956522,0.0001080268933405715,3.031624696180678e-07,4.850599513889085e-06
Tail_hypodermis:390_450,0.20875248776114091,0.14061917138469918,0.007601058166690898,0.02023849523977763,0.3594110292843292,0.000823764982339438,0.00022602443755174455,0.1617915097572443,0.09941321668286981,0.00018960152013069358,0.00017624645040964146,0.00016400430316534375,0.0005419932461793625,2.2460799076314813e-05,2.893598439561278e-05
Tail_hypodermis:450_510,0.1997954434504775,0.16399003593091876,0.011217435005073346,0.06025051090350295,0.28403738919040455,0.0014853870351450873,0.0005428205283323045,0.15288763573979663,0.12184169093781416,0.0004739023496168879,0.001915124232977133,0.0001937104099214241,0.0012188554796063306,7.395095182578226e-06,0.0001426637112305716
Tail_hypodermis:510_580,0.11632676318929275,0.16506080302337445,0.008432936301584799,0.1192628413579031,0.16334060085017035,0.004728019485171211,0.00047911499313251426,0.31754727148367,0.10390789759831695,0.00021849693376652842,0.0002617453887615918,0.00018078264125898503,0.00021870190274754766,1.4860251123896165e-05,1.916459972530057e-05
Tail_hypodermis:580_650,0.07059787933320529,0.10039674050167426,0.008745991798647025,0.09250236577489622,0.08114200446480055,0.01869111737399915,0.0002536490285520715,0.577230507448658,0.04911146508050237,0.0002079530059215031,0.00017030278411527856,0.00029305282233283244,0.0005118367139794139,3.0120177444979615e-05,0.00011501369127106942
URB_and_possibly_URA:330_390,0.17214272785957946,0.04161403836204752,0.002592096755751513,0.009295738683995853,0.6533469243141998,0.0005696521532697573,5.445279808933233e-05,0.08706581969150592,0.033019930647029475,0.00014818134319978383,2.9533720997603976e-05,9.413873567986268e-05,2.6764934654078603e-05,0.0,0.0
