,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
M_cell:450_650,0.2613799414589977,0.0784870698690466,0.022206905442628138,0.001741917113777336,0.00748141219128808,0.0016758338946008182,0.0002954965453499898,0.6187218530912176,4.963854712337514e-05,7.674180291466584e-05,6.344395082230973e-05,4.009657691969976e-05,0.0,0.0077796495153135935,0.0,0.0
M_cell:gt_650,0.2763564736807517,0.08242936750641311,0.021119057788565525,0.0017511808886978015,0.00721318545224673,0.0016525526689331305,0.0003094119688625562,0.6004770698474554,9.691206855075169e-05,6.672799720004881e-05,3.4524924421205284e-05,2.1805215423919133e-05,1.4637760354019785e-05,0.00845305422926791,4.03800285628132e-06,0.0
mu_int_mu_anal:330_390,0.3483255794241873,0.1026289507257088,0.01904425942926472,0.0017963214385856754,0.01472912438197142,0.002781528795058068,0.00015712095864517424,0.5023434499514358,6.351914563598569e-05,3.72984423174508e-05,6.941372235100516e-05,3.841637928064415e-05,1.443154988849595e-05,0.007970585655669521,0.0,0.0
mu_int_mu_anal:390_450,0.2888176573392993,0.09274700741278083,0.032755830675869874,0.0019936184291359954,0.01109259578631768,0.007574164648268165,0.00029512504043487434,0.5486450721994345,8.922857627473131e-05,0.00012703385004944658,2.103680556818836e-05,1.1077351724311747e-05,2.601653249012667e-05,0.015770693534698583,3.384181765317258e-05,0.0
mu_int_mu_anal:450_510,0.24748971555691826,0.07333239228971597,0.05682699317844565,0.002874837657327568,0.008090647797224326,0.004038392555839049,0.00028727127201270513,0.581795157065745,0.00022453503085459415,0.0005708997945388102,0.00011596085865676648,4.0171431838338816e-05,1.4975747889355533e-05,0.024243813270637567,4.3611806353461046e-05,1.0624686002583317e-05
mu_int_mu_anal:510_580,0.2049787428585836,0.05400449491021109,0.0795758920969426,0.002623708389370606,0.006354319171157019,0.004054101176043127,0.00022487767193458545,0.6124998843587921,0.00038509793005796087,0.0005656507082477546,4.127501573482897e-05,1.1996186839186744e-05,4.5138194547448417e-05,0.0345720955071332,2.5618975283686945e-05,3.710684912121323e-05
mu_int_mu_anal:580_650,0.19975262687857032,0.0506470602821326,0.0943455801083637,0.004188127960052828,0.006055265565848485,0.006939800792585839,0.0004976526890318038,0.5838639799451149,0.00048454319405832967,0.000423365550848784,0.00010467271180370798,3.4044037334215703e-05,3.099531757294266e-05,0.05237548113879033,1.4532230862068195e-05,0.0002422715970291649
mu_int_mu_anal:gt_650,0.20501233711733424,0.061437762347293076,0.11238797026726384,0.008860775798331796,0.008304124239846545,0.009591368088161571,0.000643106696872725,0.4938750295611655,0.0005378972853189592,0.000476997420256985,0.0001262306847731274,0.0,7.32653198968927e-05,0.09842366212219028,0.0,0.0002494730512944828
mu_sph:390_450,0.3006908619518285,0.09131050069742333,0.02790211229932131,0.0035185521303227343,0.014128446349291413,0.0018783148936567843,0.00010776467323689224,0.5363751478209343,9.273246622552556e-05,0.0001446342080012578,3.240050024747279e-05,0.0,4.397936240487685e-05,0.023774552647105637,0.0,0.0
mu_sph:450_510,0.29018804299296597,0.09013345502962218,0.037738288338026935,0.004297909986548767,0.012057679717920723,0.002500198052145677,0.0002356234278814395,0.5376561616953793,6.423312832769662e-05,0.0002596853616676877,0.00017230791567270998,0.0,0.0,0.024696414353840727,0.0,0.0
mu_sph:510_580,0.26139306223343145,0.07895624145069166,0.056537496747290535,0.004911020184718362,0.009963469141165915,0.004627248887530217,0.0005633799384962518,0.5377210230671038,0.00016396803039672852,0.0005226671334256089,6.183066904743511e-05,3.441805715448357e-05,0.0002834667126115579,0.044260707746936113,0.0,0.0
mu_sph:580_650,0.23358740126121635,0.07282561980764804,0.0581705619815809,0.007054748566194478,0.008384476247962434,0.004068548456613082,0.0006459405969278648,0.5510591456956149,7.905937501880848e-05,0.00048068100011435547,6.436963307982987e-05,0.0,6.243140324065908e-05,0.06351701597478833,0.0,0.0
OLL:390_510,0.3840897554372584,0.07974174220400088,0.04727596728559677,0.002697299533683552,0.006442916895933882,0.003104574443325196,0.00037417229368435915,0.4731809881940494,0.0,0.00012472409789478635,8.178293354152796e-05,5.349710690310476e-05,0.0,0.0027858464692473114,4.673310488087312e-05,0.0
OLL:510_650,0.3861169218748575,0.07845982596463058,0.07119694728923033,0.0037649809184840633,0.007808864672611619,0.014006624823638021,0.0009113590800395152,0.431129143832577,6.832601066507857e-05,0.0001668232946283936,4.561979467774592e-05,0.0,7.817573906141006e-05,0.006223473126208406,2.291357869041329e-05,0.0
OLQ:390_510,0.36065154397931054,0.068685146287001,0.03556830883020275,0.003415155338210248,0.007737782298385745,0.0022738403700284784,0.00033400352073233847,0.5183098931270497,1.1753489866652057e-05,0.00011089162178536941,0.00014574327434648552,2.892380549793506e-05,0.0,0.0027270140575826976,0.0,0.0
OLQ:510_650,0.3212947865579084,0.0626541714403251,0.060956723285342185,0.0031527826793969673,0.005631361030602121,0.018940876830888683,0.00023221686606606567,0.5230654299588121,0.0001366161615388673,0.0001038650130295496,0.00025976456107390294,6.489012601846123e-05,0.00013090256553724178,0.003341433375950638,7.856194502235087e-06,2.632335300748899e-05
P_cell:270_330,0.3710414127736742,0.12470973092933332,0.018257131090160233,0.002221773642420193,0.019542201916465284,0.003735880892235255,0.00047331520094887666,0.45863741578724804,6.467972555339522e-05,0.00011842907888148798,4.4824553988166914e-05,2.2562694960486702e-05,1.383845290909851e-05,0.0011021625791587085,9.12535662846351e-06,5.515325434785638e-06
P_cell:330_390,0.3374993626650597,0.14361836022451852,0.03775632406885867,0.002044992032811408,0.019927004573957147,0.006431964143837361,0.0004991286075666814,0.4503243081352844,6.333202320019624e-05,0.00015617215229715584,5.590481287243946e-05,2.298420493319325e-05,2.007354142636965e-05,0.001538837685745497,2.960847360389523e-05,1.1642654027294395e-05
P_cell:390_450,0.3186513154916002,0.16488846317539116,0.07891460498024422,0.002646377304462177,0.017449166756381758,0.006385534774073914,0.00038445014372861294,0.4084935208932203,3.9239873345762654e-05,0.00017446651379885236,4.618231247616682e-05,3.6322036609795675e-05,1.4488568619973898e-05,0.001859366306229984,8.149819848735317e-06,8.35104996845718e-06
Pharyngeal_intestinal_valve:210_270,0.4068886172590982,0.1126534712246316,0.0055120213695274076,0.0007962650611904593,0.012427332351397702,0.0004631492247807467,0.000558729322215866,0.4589676460359822,5.3347031126578165e-05,0.00010447126928954891,1.5155406570050614e-05,4.243513839614172e-06,1.8893740190663096e-05,0.001536657190159332,0.0,0.0
Pharyngeal_intestinal_valve:270_330,0.4075641295577453,0.10416805031730936,0.008060467333093378,0.0007690237748358142,0.01131965852477843,0.0006830271537359173,0.00043270835053433996,0.4651915554548001,7.257226592819927e-05,9.740227624577512e-05,8.710690611409733e-05,1.4534640185898047e-05,2.795899535759555e-05,0.0015118044493359784,0.0,0.0
Pharyngeal_intestinal_valve:330_390,0.3758643130856049,0.09514415293180987,0.021141340434315963,0.001856658455343405,0.012142891439484865,0.0008819381443424551,0.0007132248391056732,0.4901011883933774,9.603055761371575e-05,5.491810958670215e-05,0.0001644497921080545,1.9084296861922365e-05,5.5831719542857996e-05,0.0017480403827782088,1.5937418124052194e-05,0.0
Pharyngeal_intestinal_valve:390_450,0.32437372761631433,0.09376014938881252,0.07946940230921239,0.0058342266409029935,0.012274091865681734,0.0016793401015797456,0.0009829015886726527,0.4775752199962029,0.00017467012161585552,0.0002314328157465624,0.0001927078179554159,1.8241512117408485e-05,0.0002633299849797962,0.003046638247273989,0.00010364032303577894,2.027966989588988e-05
Pharyngeal_intestinal_valve:450_510,0.32941030267088384,0.09188914111776103,0.12471413880624264,0.00797440489818185,0.011258146370577496,0.003690630279484892,0.0008046444227961582,0.4241692156651268,7.121836875660425e-05,0.0007625701703607004,0.00014654154262886294,7.26550505470833e-05,6.844762530353752e-05,0.004957886238815304,1.0056772533353337e-05,0.0
Pharyngeal_intestinal_valve:510_580,0.3360633657478609,0.08625157764727599,0.1857135675464428,0.010723547666064944,0.01148694106850708,0.005318259590001636,0.0005754118725489323,0.3505869866611952,0.00020733256973515802,0.0007168075657856004,9.839338247678362e-05,0.0001791762948328526,0.00010832486853323316,0.01193539373786017,3.4913780878858695e-05,0.0
Pharyngeal_intestinal_valve:580_650,0.3813152537171576,0.09691758485686908,0.2633562653731688,0.007783356486357994,0.015381064873743137,0.005127577561242764,0.0008703883360040878,0.22285235326425332,0.0003223042796316933,0.00037192162669012996,0.00012518998701088735,3.7213010293827474e-05,0.0,0.005539526627576675,0.0,0.0
Pharyngeal_muscle_incomplete_dissociation:510_650,0.3380174919680771,0.06474788118702897,0.20950804042124144,0.009314663201510922,0.007633412475612859,0.006030568857222985,0.00030715352050947824,0.34065318482588763,9.267214255160806e-05,0.00021427903703526843,0.00014133513443733236,3.530849099400788e-05,5.068640111174195e-05,0.02324431816572288,8.498318749274102e-06,5.058523065044108e-07
PHB_and_possibly_PHA:390_510,0.3581586671796631,0.0732012449294923,0.05349776613495758,0.002133896157474095,0.0060418822607769115,0.005281996074023586,0.0003373183234175375,0.4986267055529956,5.6526373590878245e-05,4.344251134922832e-05,0.00011642593041593189,7.584551393206448e-05,0.0,0.002401706462732867,1.0732855745103466e-05,1.5843739433247973e-05
PHB_and_possibly_PHA:510_650,0.3347622564618614,0.08889465775408259,0.1033591435048524,0.004373371839987428,0.009882163343901056,0.024994552174122837,0.000402060492283367,0.42738477991565066,0.0001684110304639505,0.0012970567358628268,0.0003849692738451938,0.0001544462544230041,7.117867191019692e-05,0.00387095254675308,0.0,0.0
pm1_pm2:330_390,0.334482903702215,0.08064026280095674,0.04218628125576343,0.0028173001098612247,0.008008186795534557,0.002186297595042009,0.0005316392769297352,0.5263659790077033,9.946535838063044e-05,0.00011284314272135178,4.289060628322873e-06,6.0659571743423476e-05,1.7973206442495852e-05,0.002452219353998028,0.0,3.369976207967972e-05
pm1_pm2:390_450,0.32198247675368313,0.08455111869497017,0.06318223439402658,0.003662870960579106,0.007889918078446944,0.0032938769587160226,0.0005589862251058797,0.5118641849699971,0.00011000620960121172,0.0002561384177301109,7.49996082110019e-05,3.592247177541881e-05,7.49996082110019e-05,0.002457178480139554,0.0,5.088168806716545e-06
pm1_pm2:450_510,0.2944948849457487,0.08593848780355283,0.09408215093939576,0.004921004312606689,0.00982342068372168,0.004916306261460437,0.0005113726541149719,0.5009209201562123,0.00011305962215004473,0.0003853423255394026,0.00018904549286335396,3.206930565050953e-05,0.00016790426270521546,0.003482072951746725,8.272655279271565e-06,1.3685627252128265e-05
pm3_pm4_pm5:210_270,0.4250060324132636,0.11108788184322434,0.006794761686288202,0.0010548564516597095,0.01230662513112905,0.0004720495173015035,0.000575275831657161,0.4411387589606315,0.00010915078181381284,0.00013656399564561684,4.237500453121346e-05,1.3857228969922884e-05,1.998252583343952e-05,0.0012270676667569395,1.164810551094967e-05,3.1128557830986193e-06
pm3_pm4_pm5:270_330,0.4231567248020383,0.10771652131319387,0.008067503865762512,0.0011291897815094494,0.011651345028606342,0.0005422798781971397,0.00034851536466341034,0.44575947565637736,9.026297214304152e-05,8.414514847556873e-05,4.0016584316748406e-05,1.0229803509544709e-05,1.3238569247646092e-05,0.0013859377911607678,2.306720399211061e-06,2.306720399211061e-06
pm3_pm4_pm5:330_390,0.3835544357864543,0.10311370627877728,0.021629169071044653,0.0014264749905898194,0.011950427410791891,0.0007214137180766153,0.00034621036588546787,0.4750368381473061,3.380843039797238e-05,6.48078517421073e-05,4.123224004025712e-05,1.4145367021110104e-05,8.627670665357936e-06,0.0020450589129455987,7.423809642284735e-06,6.219948619211536e-06
pm3_pm4_pm5:390_450,0.3342524831732291,0.0907711441053536,0.05840356411302292,0.003387510281891123,0.009736871404113927,0.001988193981597421,0.00028101396378977606,0.4952440102590285,8.499057381860324e-05,8.892719184583075e-05,5.491077453363442e-05,6.449997229226541e-05,2.624412018151645e-05,0.005574553943325419,3.5328623321272145e-05,5.753518655178607e-06
pm3_pm4_pm5:450_510,0.3263697333110104,0.08394995781934979,0.09744695315916004,0.004209328181713266,0.008517301381152158,0.002341371496933573,0.00038736709844264814,0.4689097521013116,6.451038749307149e-05,0.00017097792464699103,5.709423271040343e-05,8.706362532529488e-05,5.993878522978296e-06,0.007427939357391205,4.1347602692409586e-05,1.3308442144239944e-05
pm3_pm4_pm5:510_580,0.3365010458605018,0.07924869561533031,0.13259588208914622,0.004995910159375961,0.007147723454459362,0.0035252786372616408,0.0005266732876828829,0.4220373303500397,0.00014422149977933908,0.0001314900820728296,0.00012303642071570734,4.399977959369667e-05,1.9657308938850588e-05,0.01293196299822239,2.7092456879452115e-05,0.0
pm6:330_390,0.3664422439469675,0.09537438472873297,0.04037224309516421,0.004879933626031675,0.010376742597066422,0.001141598304315268,0.000964568721277531,0.4774493917184712,2.6473602029615882e-05,8.487719734686007e-05,0.0006483001168779218,1.8491103707708802e-05,1.9905723663489803e-05,0.002183971123160755,1.6874395186816225e-05,0.0
pm6:390_450,0.32915322973395383,0.08542740959031228,0.0929306281372937,0.009866237228206492,0.00952268102620197,0.0021488564224429003,0.0018810007714731797,0.4634631239488016,4.4727512657172885e-05,8.160988072527445e-05,0.001252879779374157,3.93276079400199e-05,8.028537579465201e-05,0.0041080029848228035,0.0,0.0
pm7:270_330,0.39859673152736935,0.10767450579368787,0.012536078890680265,0.0008002810881995441,0.01078201867985802,0.0004065870554660884,0.00035460888507941234,0.4677056683311525,1.9796373487112915e-05,2.8730121522322845e-05,3.177571744341714e-05,1.441582069317966e-05,0.0,0.0010488017153608383,0.0,0.0
pm7:330_390,0.3843741304695167,0.10196715121614887,0.021686455442663927,0.001137680839673539,0.009445481080930785,0.000519527148693566,0.0003112931722829395,0.47857194811296905,3.4353065290770994e-05,7.636253222992498e-05,5.732227023591992e-05,6.548238251906493e-06,1.3096476503812986e-05,0.0017986499346082851,0.0,0.0
pm7:390_450,0.3098182127807965,0.09929940526008453,0.05261019321604494,0.003911995196804319,0.00935135622302508,0.0030939522023503674,0.00033510194953535337,0.5151287150161135,1.8797410753195996e-05,0.0001261966711106455,0.00015129375465680448,2.184563952398453e-05,6.49272728177959e-05,0.006030310977250966,5.893242290191177e-06,3.1803186841893764e-05
pm8:330_510,0.3275393126381094,0.10178657007659707,0.0653591009534153,0.003055071223999437,0.012498446140786186,0.002191963767274416,0.000754950677237271,0.48284406532096996,0.00025710236333808216,0.00019341458108773413,0.00010284094533523283,2.2898977887765565e-05,0.0,0.0033942623339619647,0.0,0.0
Possibly_ant_arc_V:510_650,0.2877178617503849,0.09603198218818927,0.2214768612926048,0.012714948603770444,0.007351221440759083,0.03660264680178118,0.0006353780848141829,0.3238674102126597,0.00013161180240542678,0.00019414041366681929,0.0003056723126222482,8.073577760206418e-05,4.0784052603104586e-05,0.012606641974281078,0.00024210329185567442,0.0
Possibly_hyp1V:510_650,0.43632412723953823,0.048427029814381684,0.18987100066595464,0.012801893212569715,0.006759332271351024,0.057643526477986685,0.0006615403109958081,0.21187255432068255,0.0006015869370632269,0.000407354431103564,0.000301204108079097,5.933741461135583e-05,1.6220262125595542e-05,0.03336795366918241,0.0008853388643742784,0.0
Posterior_arcade_cell:390_450,0.335686682305244,0.09148401976908443,0.10729414904218897,0.007100966616568522,0.009587330514742904,0.012491593332347116,0.00031026456710271536,0.4320740217705241,0.0001488648357017035,0.0002139219803229072,0.00027203831492879143,0.0,0.0,0.003336146951244021,0.0,0.0
Posterior_arcade_cell:450_510,0.3176032268831031,0.08133504785215122,0.15139297754480555,0.011546094079476744,0.007975410281420844,0.010417719914205065,0.00038519752757417146,0.4137809020887289,0.00021133083054982756,0.000241964486692212,0.0004967619914981255,2.411365500397151e-05,1.3040002276825794e-05,0.004576212862513356,0.0,0.0
Posterior_arcade_cell:510_580,0.3458293181996729,0.08549421228714815,0.1516438117656604,0.010841401439610106,0.010443139992914073,0.005189342531923465,0.0002776916033451902,0.3862482216977737,0.00014836989262900232,0.00017174252665175282,0.00024144857613810566,8.968089970843926e-05,3.480154317043911e-05,0.003326430340850226,2.0386702803985047e-05,0.0
Posterior_arcade_cell:580_650,0.40378719790223855,0.06408193650027531,0.2780249486348329,0.006010601038638892,0.007198125065353173,0.00878438650196696,0.00036142924414371677,0.22821496985551315,3.393509871485124e-05,0.0002835420597439678,0.00017274191815692347,4.252108754631962e-05,1.4718837996802945e-05,0.002981280193421885,0.0,7.6660614566682e-06
PVP:330_390,0.429297927850412,0.107634849348002,0.01818694342563745,0.0011971858802105582,0.010138108014670822,0.001343881871144522,0.0005125706553452519,0.4298307570083221,0.00010638258884524092,8.795651364812265e-05,0.0,4.835572220238224e-05,0.0,0.0016150811215595664,0.0,0.0
PVP:390_510,0.4333108253755784,0.09680058901530836,0.03858714001052517,0.0021812718037278684,0.008855675837734748,0.002214355624773576,0.00024576552776811404,0.4153382964544624,3.0001477470020613e-05,6.442098073185933e-05,4.356378920304362e-05,0.0,0.0,0.002288948339305203,3.914576341122552e-05,0.0
PVP:510_650,0.4027684215584314,0.09365717689164936,0.056948924503811324,0.002415106730780308,0.010344141552590556,0.0061940103568029325,0.00028571135017138014,0.4234248436449046,3.3002618726661404e-05,8.395949229518579e-05,0.00016221098449613772,5.8221600961185706e-05,2.7087054992637197e-05,0.003545913440357989,0.0,5.126821902820987e-05
PVQ_and_possibly_PVC:330_390,0.401473352608064,0.09056753772241208,0.020052284886467327,0.0012533190952673304,0.009282336848227652,0.0019592727712887553,0.0005661375091488293,0.4722184866105248,0.0,0.0,0.0,6.11375168423088e-05,0.0,0.0025661344317570423,0.0,0.0
PVQ_and_possibly_PVC:390_510,0.4001626198870579,0.09141183035309214,0.05274652047675979,0.0034058714261759955,0.009610667333655006,0.007558786384022061,0.0008766665764490275,0.4292742965694381,0.00013885220556721643,0.0003906320077458585,4.9464153887649185e-05,6.812987233581868e-05,0.00010317994364404808,0.0042024828101695395,0.0,0.0
PVR:330_390,0.4357522882625293,0.10602345844572267,0.02328615780636345,0.0010411607236499782,0.00887985361636613,0.0011492988838960696,0.000835270554141885,0.4168643599228981,0.0,0.0,0.00017004776611202584,0.0,0.0,0.005998104018320356,0.0,0.0
PVT:510_650,0.4010357822129822,0.09499936649248557,0.09147622072163453,0.00306697919017875,0.011928467892696694,0.015728998351027798,0.00020749815582926241,0.37816693288391867,0.0,0.0,5.002187685169718e-05,6.113784948540767e-05,0.0,0.003173404335579275,0.0,0.00010519003733011216
PVT:gt_650,0.39834047043566256,0.08343861499513804,0.08998292515372876,0.002988484499458471,0.009657576740207724,0.025628549810668172,0.00016558613214597668,0.3853230511248986,0.0,0.0001302432302629213,3.9464523093907315e-05,0.0,0.0,0.004305033354734852,0.0,0.0
Rectal_gland:390_580,0.4694473595788881,0.08717328656116928,0.07785521674989528,0.016391993964148113,0.013024150314489174,0.00945864632938866,0.0014630521437309573,0.3214670094133449,0.0005387412226012913,0.0005152779453726151,0.0003273685822858148,0.00010461980755643478,5.352877532256419e-05,0.0021458233538225644,1.036040812694791e-05,2.3564849857371715e-05
Rectal_gland:580_650,0.472918274887892,0.05224929621307058,0.1857367001481759,0.02351105451144125,0.013695714493602388,0.0146076909677008,0.0008563507904084237,0.2258393605507329,0.00044378516201666797,0.0011807492016900852,0.002327838254748751,0.00015264013019867522,0.0001300644413884781,0.006319362405600318,1.749107421330589e-05,1.362676711966854e-05
RIA:330_390,0.44464129674313546,0.0947132839624906,0.02525604428900712,0.001525818284712826,0.0095225127199229,0.0012854860599131575,0.00026384409706845804,0.4201390635241721,2.238739142115161e-05,9.067404653224417e-05,2.8316472254150666e-05,5.796187641914593e-05,3.2098816923477646e-05,0.0023803215033859145,4.0890212641372795e-05,0.0
RIA:390_510,0.4271060447117132,0.08532891341682194,0.043598984749219284,0.0025218431207521853,0.008087636096726776,0.0028321576373164783,0.00020667151631245575,0.4272177784204828,0.000144506198967728,0.00011091439651456377,6.87198153843696e-05,2.0175564278272446e-05,5.591806140069419e-05,0.002691440757527918,8.295536581421664e-06,0.0
RIA:510_650,0.40365476689347374,0.07632203669418336,0.0708419867358324,0.0030248572508767817,0.00651907300415056,0.01089196557832734,0.00019835801367399825,0.4234466139282981,3.995848415953476e-05,2.674144709138096e-05,0.0001744853808299685,0.0,7.428179747605821e-05,0.004782313350334473,2.561441292277869e-06,0.0
RIA:gt_650,0.3718442758915773,0.07269443551612627,0.12926984041679113,0.004305367084787558,0.006313670248443802,0.04688765718289799,0.00033836890478646274,0.3548916217006706,0.0,0.0005547844474324168,0.0,0.0,5.0538300073482063e-05,0.01275322117069027,0.0,9.621913572272353e-05
RIB:390_510,0.4572677779854526,0.09409824235014394,0.04555922066044837,0.0021805508015891447,0.008892830817159945,0.003152489359987784,0.0003791724684519233,0.3843920659809552,0.0,4.5335838619251704e-05,0.0001884528382604804,0.0001022117088870402,0.00015290541934311256,0.0035887437707012204,0.0,0.0
RIB:510_650,0.4176966455222039,0.08857802633810836,0.06909295522302178,0.003035525615992504,0.010297149507838334,0.009384866997696372,0.0004632304611906328,0.3952519084712079,0.00010328507602061026,9.44882509086344e-05,0.00013691999556640017,3.5704760748607754e-05,0.00024103300806813756,0.005588260771427747,0.0,0.0
RIC:390_510,0.4024445724968525,0.09263772340741752,0.04254181990067125,0.003899054868027347,0.007870719370672494,0.004277676982632372,0.0002317526264008425,0.4428130540158953,4.806262746007681e-05,0.0007181546673916629,5.466350333442213e-05,0.0,3.970839393160853e-05,0.002423037139312413,0.0,0.0
RIC:510_650,0.40739605779190496,0.10714016726099262,0.04756145655861481,0.0045271746349933775,0.011913176407004785,0.008154169958323385,0.000678884799808646,0.4077535017089027,0.0,0.0009943251769218067,0.00010573304867486072,9.714611810733292e-05,4.8417873561482205e-05,0.0034663266104219266,5.7211718118589026e-05,0.0001062503336488082
RID:330_390,0.412786594112156,0.08787901537383562,0.028726331121540705,0.001809657839802873,0.010352945327103477,0.0011939947050714108,0.0005521789634173232,0.454346983763436,3.5177820292002576e-05,4.379279669004401e-05,6.009971630062248e-05,5.9279242357951856e-05,0.0,0.0021539492179960293,0.0,0.0
RID:510_650,0.3617064650748398,0.0731590457574652,0.06270162705156357,0.0030025784460297146,0.007119145710722405,0.002732442826252627,0.0005141092254853721,0.4833535721306221,6.432777576917348e-05,0.00014548131744926315,6.309662216593571e-05,0.0,0.0,0.005438108061634832,0.0,0.0
RIH:390_510,0.4464641992421533,0.09545275489971468,0.04520245368943448,0.002375893947610014,0.008507954258890855,0.0023130559616560548,0.00025423631038421407,0.397093835861412,0.00035220176061735335,0.0,0.00013381400615441417,0.0,0.00012145243514707796,0.0015386035380464435,4.501672108504926e-05,0.0001445273676941055
RIM:330_390,0.4565595819364879,0.10400067190097216,0.018370728334705957,0.0014065619251808735,0.008752966357676311,0.0014091256498913955,0.00019186915733547787,0.4074821998029624,9.639604911563292e-05,0.0,0.0,0.0,0.0,0.0017298988856719276,0.0,0.0
RIM:390_510,0.4408477338087235,0.08729952137468139,0.03375355648749291,0.0017304067548999074,0.007712048383554086,0.0020457784429608367,0.0001433321925330364,0.4234518233223851,6.9265307581895e-05,0.00016478604886371184,3.258942937850221e-05,3.4019686467213904e-05,2.0330082903830533e-05,0.0026683489214329136,2.645975614116637e-05,0.0
RIM:510_650,0.3760240817447797,0.08849556789324273,0.07725036108747105,0.0030360950840556977,0.01027585488765558,0.01943610112891976,0.00019832122531878896,0.4196577530453591,6.624508570147439e-06,0.00023724021316840518,0.0003454060171653438,4.864873481202025e-05,0.0,0.004987944429481795,0.0,0.0
RIS:390_510,0.4467705316462969,0.09317665356556246,0.03059174517582872,0.00187529431317692,0.008066874109366006,0.002422934832009373,0.00015419702131981572,0.4138121751013361,0.0,4.688492265013692e-05,1.1592989626839105e-05,0.0,0.0,0.003071116322826802,0.0,0.0
RIS:510_650,0.3833423112499823,0.07410502952664884,0.050332381134194866,0.0017295219941186614,0.006780292164031971,0.09330129854098433,0.00020618108543319863,0.38758506892148736,0.0,0.0,9.545230757747784e-05,2.7682194463930205e-05,3.567927286462115e-05,0.0024223970688862185,3.6704539326248184e-05,0.0
RIS:gt_650,0.22135897266154264,0.05815261365879028,0.07033877922105412,0.0032874755927012503,0.005984652014021085,0.34442177140387026,0.0001973543722916952,0.2878393805189445,0.00016913124439298796,0.0007305847188779313,5.821020129108358e-05,0.0,0.0,0.007461074392222205,0.0,0.0
RIV:330_390,0.4121304545985803,0.09168895741561033,0.01751197984211974,0.0010791427490885928,0.00957734086038463,0.0008490644520354631,0.00021588979514967595,0.4638066117398115,0.00020364072875820493,5.9714198658420997e-05,0.0,0.0,1.0513781986012587e-05,0.002866689837817257,0.0,0.0
RIV:390_510,0.41031315225157183,0.08053700460798899,0.04148875375934378,0.0019904796486018995,0.007507401228013999,0.0025838035545300824,0.0003305209432920642,0.4468660516893492,0.0001136804109654102,5.137578321257982e-05,1.961063693203842e-05,2.8700984259910388e-05,0.0,0.00814587045437948,0.0,2.3594047558858725e-05
RIV:510_650,0.4024846999714248,0.08060704675014442,0.07249592444653677,0.0014546590822655352,0.006600546422249953,0.010086814942119946,0.00010772206883933584,0.4137716703293541,2.333292903294774e-05,2.6416576041707348e-05,0.00011687022163198933,4.553518749601695e-05,2.939743481684165e-05,0.011985210828945988,0.00015192100929822363,1.2231799801413133e-05
RMD:330_390,0.4479781056594855,0.09448662150197748,0.023317009791462676,0.0016679217723389182,0.008544310213788497,0.0006849661551556376,0.00036311705579038586,0.4212879780401223,7.905424903276306e-05,0.0001653790313314927,6.79948463183351e-05,3.164217998850232e-05,0.0,0.0012223712055752498,0.00010352829763228427,0.0
RMD:390_510,0.4259193911584026,0.08666039283472413,0.03793545189510345,0.0017533278104497187,0.007827817105851969,0.0024906225327507338,0.00015780155098137,0.4344857318110928,7.454868858821374e-05,8.519850124367284e-05,0.00012554490688070058,4.49544976514091e-05,3.2256644100669404e-05,0.002377468273286481,2.9491788892040593e-05,0.0
RMD:510_650,0.4010368048112714,0.08462499197407998,0.06127841381478974,0.0029438663038127643,0.008829438086818226,0.007238453787987295,0.00022174176458289083,0.4299885620350111,1.1730190794640166e-05,0.00011153970895956089,0.00024633400668744353,1.1215708742243667e-05,5.865095397320083e-06,0.003451042711065232,0.0,0.0
RME:330_390,0.3955431480963152,0.08547677451971586,0.01693244448652654,0.001274289948305595,0.007579135990864852,0.0007407507281041352,0.00039049839943302715,0.4900913058653731,8.170864744107475e-05,5.3931762330833444e-05,2.879064004127199e-05,1.500357297925442e-05,3.720480596882684e-05,0.0017286549083935564,7.80591296893642e-06,1.8551715237861883e-05
RME:390_510,0.3733706094883998,0.07085040794900845,0.035058176902967,0.002251548334873582,0.006488736595272403,0.0015207593756437895,0.0001974415856059268,0.5083566768468977,2.9182580611522e-05,8.764977882971117e-05,0.00021029824699421974,0.00012224032018392781,2.8978506621231636e-05,0.0014048453491588633,2.244813893194e-05,0.0
RME:510_650,0.37027366427688463,0.07229407502953993,0.06364597639203391,0.003641810426238641,0.0066475671462349045,0.012221302881005057,0.0004044045169318819,0.4631484575800946,6.72629894028245e-05,0.00016149316810539893,0.0004541026703923405,0.00013411268854818158,0.00010683553155533109,0.006756262483948839,1.673825542743098e-05,2.5933963656081334e-05
Seam_cell:270_330,0.3777569327774459,0.11737267219788447,0.01842400975281472,0.001821838777539266,0.015839505833872274,0.004376080592592119,0.00045824040095083135,0.4627956492313526,5.411104669001725e-05,9.890296867230931e-05,8.507459007374935e-05,2.354832587435936e-05,1.5331463228838222e-05,0.0008656765413982572,4.609459532853321e-06,7.816040077446937e-06
